title,building_type,cat1,cat2,cat3,price,tenor_20,tenor_15,location,bedroom,bathroom,lt,lb
Rumah Bagus Di Gdc 5 Menit Ke Stasiun Depok Lama,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,null,851000000,4000000,5000000,Sukmajaya,3,2,70,64
Rumah 2 Lantai 2 Carport Mobil Di Sawangan Kota Depok,Rumah,Bisa Nego,Siap Huni,Bebas Banjir,855000000,4000000,5000000,Sawangan,3,2,86,90
Rumah LT 120 SHM Siap KPR 15 Menit ke The Park Sawangan J-26061,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,860000000,4000000,5000000,Sawangan,2,2,120,80
Rumah 2 Lt SHM Siap Huni 13 Menit ke Plasa Cibubur Dibantu KPR J-33273,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,860000000,4000000,5000000,Cimanggis,2,1,90,78
Rumah Murah 2 Lantai Modern Scandinavian Di Sawangan,Rumah,Full Furnished,Syariah,Bebas Banjir,860000000,4000000,5000000,Sawangan,3,2,75,60
Rumah SHM 14 Menit ke Mal Ciputra Cibubur 2 Lt Dibantu KPR J33273,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,860000000,4000000,5000000,Cimanggis,2,1,90,78
"Rumah 2.5 lantai bergaya Eropa klasik di tapos depok,strategis",Rumah,Dekat Akses Transportasi,Dekat Sekolah,null,865000000,4000000,5000000,Tapos,3,2,60,75
Rumah Baru Sawangan Depok dalam Komplek Dekat Tol Desari Indent Harga All In,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,868000000,4000000,5000000,Sawangan,3,2,84,68
Rumah Mewah Siap Huni 900 Meter Ke Pintu Tol Depok,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,870000000,4000000,5000000,Pancoran Mas,3,3,70,100
Rumah SIAP HUNI | Dekat Tol Kukusan & Sawangan | Cicilan 6 Jt'an | Bebas Banjir | Free Baiaya All In,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,875000000,4000000,5000000,Limo,2,1,85,40
Dijual Rumah Second Dalam Komplek Bebas Banjir One Gate System,Rumah,Full Furnished,Bebas Banjir,Dekat Akses Transportasi,875000000,4000000,5000000,Depok I,2,1,78,60
"Dijual Rumah Siap Huni 2 lt siap huni, Kompl samudra residen,Jl Tole Iskandar depok",Rumah,Siap Huni,null,null,875000000,4000000,5000000,Sukmajaya,1,1,65,75
"Dekat 3 Tol (Sawangan, Krukut, Limo) | SIAP HUNI | Cicilan 7 Jutaan | Tanpa DP | Bebas Banjir",Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,875000000,4000000,5000000,Limo,2,1,85,40
Jual Cepat Nego.sampai.deal Grand.depok City,Rumah,Dekat Tempat Wisata,null,null,875000000,4000000,5000000,Depok I,2,1,103,75
Sukmajaya Jalan Kesadaran SHM Akses Mobil Murah,Tanah,null,null,null,875000000,20000,20000,Sukmajaya,,,350,0
Rumah Strategis 15 Menit ke Gerbang Tol Cimanggis 2 Dibantu KPR J35412,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,880000000,4000000,5000000,Cimanggis,2,2,72,72
Rumah di Pinggir Jalan Raya Akses 5 menit ke Tol Cimanggis,Rumah,DP 0%,Siap Huni,Dekat Akses Transportasi,880000000,4000000,5000000,Cimanggis,3,2,70,60
Rumah Di Sawangan Depok Dp 0 Dan Free Canopy,Rumah,DP 0%,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,880000000,4000000,5000000,Sawangan,3,2,60,75
Rumah Murah Siap Huni Di Pancoran Mas 900 Meter Ke Pintu Tol,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,885000000,4000000,5000000,Pancoran Mas,3,2,63,75
Rumah 2 Lantai Siap Huni Deket Rs Bhayangkara Brimob Stasiun Ui,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,885000000,4000000,5000000,Kelapa Dua,3,2,58,72
Rumah Minimalis Siap Huni Dekat Tol Krukut Depok,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,885000000,4000000,5000000,Krukut,4,2,63,75
Rumah 2 Lantai Akses Jalan Luas Dekat Ui Dan Brimob Kelapa 2,Rumah,DP 0%,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,885000000,4000000,5000000,Kelapa Dua,3,2,45,69
Perumahan Murah Kelapa Dua Cimanggis Depok,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,885000000,4000000,5000000,Cimanggis,3,2,45,69
Tanah Tole Iskandar Lokasi Bagus Cocok Untuk Logistik Rs,Tanah,Dekat Akses Transportasi,Dekat Sekolah,Dekat Fasilitas Kesehatan,89300000000,30000,30000,Depok II,,,19000,0
Rumah LT 135 SHM Siap KPR dekat  Gerbang Tol Cimanggis 3 J-11227,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,890000000,4000000,5000000,Cimanggis,3,2,135,135
Rumah 10 Menit ke Primaya Hospital Depok Hadap Timur Dibantu KPR J-36901,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,890000000,4000000,5000000,Sukmajaya,2,2,90,68
"Rumah Siap Huni Dekat Tol Cimanggis , SHM dan Include Biaya Biaya",Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,890000000,4000000,5000000,Tapos,3,2,70,73
Rumah dekat Jaksel Harga Murah lokasi dekat 3 Tol (Limo Kukusan Desari),Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,890000000,4000000,5000000,Limo,3,2,61,55
Rumah SHM Minimalis 6 Menit ke Pintu Tol Kukusan 3 Hadap Timur J35622,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,890000000,4000000,5000000,Beji,3,3,96,93
Rumah SHM Siap KPR 8 Menit ke Mall The Park Sawangan J-31609,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,890000000,4000000,5000000,Sawangan,2,1,93,48
Rumah LT 120 Strategis 15 Menit ke Grand Mall Cimanggis Bisa KPR J-25833,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,890000000,4000000,5000000,Cimanggis,4,3,120,90
Rumah SHM LB 185 Siap Huni 15 Mnt ke The Park Sawangan Dibantu KPR J23676,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,890000000,4000000,5000000,Sawangan,3,2,160,185
Rumah 5 Menit ke Gerbang Tol Limo Siap Huni Dibantu KPR J27161,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,890000000,4000000,5000000,Limo,3,2,96,90
Rumah Siap Huni 15 Menit ke Gerbang Tol Cimanggis 3 SHM Bisa KPR J25833,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,890000000,4000000,5000000,Cimanggis,4,3,120,90
Rumah Strategis Siap KPR 5 Menit ke Gerbang Tol Limo Depok J27161,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,890000000,4000000,5000000,Sawangan,3,2,96,90
Rumah termurah komplek cinere 1 lantai segera survey,Rumah,Dekat Akses Transportasi,null,null,890000000,4000000,5000000,Cinere,2,2,85,65
Dijual Rumah Kavling 3 Lantai Posisi Kuldesak Dekat Akses Tol Desari Cipayung Depok,Rumah,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,null,890000000,4000000,5000000,Cipayung,3,3,149,144
Rumah Di Jual Murah Dan Siap  Di Rangkapan Jaya Pancoran Mas,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,890000000,4000000,5000000,Pancoran Mas,3,2,83,70
Rumah Keren Akses 2 Mobil Dekat Villa Cinere Dan Stasiun Depok,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,null,891000000,4000000,5000000,Cinere,3,2,61,55
Dijual Cepat Rumah Baru di Tapos Depok Jawa Barat,Rumah,null,null,null,895000000,4000000,5000000,Tapos,3,2,90,60
Gate Pinggir Jl.raya Dekat Jaksel Dan Tol,Rumah,Dekat Akses Transportasi,Dekat Sekolah,Dekat Fasilitas Kesehatan,895000000,4000000,5000000,Beji,3,2,60,75
KPR Rumah Sukmajaya Depok 2 Tengah Tanpa DP,Rumah,Dekat Akses Transportasi,Dekat Sekolah,null,895000000,4000000,5000000,Sukmajaya,3,2,59,57
KPR Rumah Sukmajaya Depok 2 Tengah Tanpa DP,Rumah,Dekat Akses Transportasi,Dekat Sekolah,null,895000000,4000000,5000000,Sukmajaya,3,2,59,57
Rumah Bagus Type 2 Lantai Dekat Jagakarsa Dan Cinere Depok,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,895000000,4000000,5000000,Tanah Baru,3,3,61,56
"Rumah 1 Lt, Hook, Hdp. Barat, Semi Furnished, Dlm Cluster di Limo",Rumah,Full Furnished,Bebas Banjir,Dekat Akses Transportasi,895000000,4000000,5000000,Limo,2,1,85,50
Rumah Furnished Siap Huni Di Pancoran Mas Akses 900 Meter Ke Tol,Rumah,Full Furnished,Siap Huni,Bebas Banjir,898000000,4000000,5000000,Pancoran Mas,3,2,75,80
"Dijual Rumah 2 Lantai Lokasi Nuansa Batavia, Gandul, Depok",Rumah,null,null,null,9000000000,43000000,55000000,Gandul,5,4,555,347
"Dijual Rumah 1 Lantai, Kolam Renang Pribadi Lokasi Cinere",Rumah,Siap Huni,Dekat Akses Transportasi,null,9000000000,43000000,55000000,Cinere,3,2,570,270
"Tanah + Bangunan 2,5 Lantai Exs Bengkel Di Cimanggis - Depok",Tanah,null,null,null,9000000000,43000000,55000000,Harjamukti,,,630,0
Turun Harga Tanah Dan Bangunan Komersial Untuk Acara Wedding,Ruang Usaha,Dekat Akses Transportasi,null,null,9000000000,43000000,55000000,Sukmajaya,3,,1400,600
Ruko Depan Cinere Mal,Ruko,Dekat Pusat Perbelanjaan,null,null,9000000000,43000000,55000000,Cinere,3,8,393,325
Tanah Siap Bangun Lokasi Strategis Jalan Raden Saleh Depok,Tanah,Dekat Akses Transportasi,null,null,9000000000,40000,50000,Sukmajaya,,,1200,0
"Luas Tanah 1.028, Dimensi 24 X 39, Hdp. Selatan, Akses Tol Andara",Tanah,Dekat Akses Transportasi,Dekat Sekolah,Dekat Fasilitas Kesehatan,9000000000,43000000,55000000,Cinere,,,1028,0
Turun Harga!! Dijual Tanah Di Komplek Bukit Cinere Indah,Tanah,null,null,null,9100000000,40000,50000,Cinere,,,1400,0
Rumah Dengan Halaman Luas Lokasi Strategis Di Cinere,Rumah,null,null,null,9400000000,45000000,58000000,Cinere,4,4,931,346
Jual Lelang Rumah Kos2an Didepok 2 Lantai Luas 2080metrr Kondisi Masih Bagus,Rumah,Lelang,null,null,9500000000,45000000,58000000,Beji,10,10,2080,1219
rumah mewah dengan tanah super lega di kawasan Pangkalan Jati,Rumah,null,null,null,9500000000,45000000,58000000,Pangkalan Jati,7,5,625,300
Dijual Cepat Rumah Luas Ada Private Pool Di Pangkalan Jati Cinere,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Fasilitas Kesehatan,9500000000,45000000,58000000,Pangkalan Jati,4,4,717,450
Rumah Bagus Siap Huni Di Komplek Taman Jati Indah,Rumah,Siap Huni,null,null,9500000000,45000000,58000000,Cinere,4,4,717,450
"Rumah Mewah 2 Lantai di Cinere – Fortunia Residence, LT 460m², Desain Arsitek",Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,9500000000,45000000,58000000,Cinere,4,4,460,512
"Rumah Cantik 2lt, Semi Furnished, Hdp Timur, Dlm Kompl Jati Indah",Rumah,Full Furnished,Bebas Banjir,Dekat Akses Transportasi,9500000000,45000000,58000000,Cinere,3,3,600,387
Dijual Kost2 Dekat Kampus Ui Depok Siap Huni Cocok Buat Investasi Strategis 620.0 m² SHM,Kost,Bisa Nego,Siap Huni,Bebas Banjir,9600000000,46000000,59000000,Beji,37,37,620,400
Gudang Komersial Depok 2 Lantai Cocok untuk Bisnis Lokasi Pinggir Jl Raya,Gudang,null,null,null,9900000000,47000000,61000000,Depok I,1,,879,470
"Tanah di Margonda, Lt 1015m2, Shm, Hdp Barat, Samping Margo City",Tanah,Bebas Banjir,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,9970000000,48000000,61000000,Margonda,,,1015,0
"Kost Brand New Baru Launching Dan Full 100%, Lokasi Strategis Bgt Samping Mall Tsm Cibubur",Kost,Full Furnished,Dekat Pusat Perbelanjaan,Dekat Fasilitas Kesehatan,9990000000,48000000,62000000,Cibubur,29,29,200,600
"Kost Brand New Baru Launching Dan Full 100%, Lokasi Strategis Bgt Samping Mall Tsm Cibubur",Kost,Full Furnished,Dekat Pusat Perbelanjaan,Dekat Fasilitas Kesehatan,9990000000,48000000,62000000,Cibubur,29,29,200,600
"Gedung Ex Resto 2 Lantai Samping MARGOCITY  Dan DETOS MALL Depok Jawa Barat Sangat Cocok Buat Usaha Resto , Hotel , Kos2an Eklusive ,Klinik Dan Kantor Jual Bibawah Harga Pasaran .",Ruko,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,9990000000,48000000,62000000,Margonda,3,4,498,240
Rumah Furnished Rootfop Cozy Akses Dekat Pintu Tol Desari,Rumah,Full Furnished,Bebas Banjir,Dekat Akses Transportasi,900000000,4000000,5000000,Cinere,4,3,72,130
Rumah Furnished Rooftop Cozy Di Pancoran Mas Dekat Tol,Rumah,Full Furnished,Bebas Banjir,Dekat Akses Transportasi,900000000,4000000,5000000,Pancoran Mas,4,3,72,130
Rumah 2 Lantai Idaman 15 Menit ke Gerbang Tol Sawangan 4 Bisa KPR J-31783,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,900000000,4000000,5000000,Sawangan,3,2,84,72
Rumah Bagus Akses Pinggir Jalan Raya Dekat Kalimulya Depok,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,900000000,4000000,5000000,Cilodong,3,3,80,85
Rumah Modern Furnished Rooftop Cozy Akses Dekat Tol Depok,Rumah,Full Furnished,Bebas Banjir,Dekat Akses Transportasi,900000000,4000000,5000000,Limo,4,3,72,130
Rumah Scandinavian Akses 10 menit ke LRT Cibubur&Tol Cisalak,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Fasilitas Kesehatan,900000000,4000000,5000000,Cimanggis,3,2,55,70
Rumah Mewah 2lantai Siap Huni Deket Tol Kukusan/rs Graha Permata,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,900000000,4000000,5000000,Limo,3,2,64,75
"Rumah Murah Aset Mandiri,BOJONGSARI, KOTA DEPOK",Rumah,null,null,null,900000000,4000000,5000000,Bojong Sari,2,1,86,47
Dijual Cepat Rumah di The Address Cibubur,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Fasilitas Kesehatan,900000000,4000000,5000000,Cibubur,2,1,120,100
Rumah LT 84  Minimalis Akses Dekat Gerbang Tol Limo 2 Siap Huni J-31783,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,900000000,4000000,5000000,Limo,3,2,84,72
Rumah 2 Lt Baru Renov Dekat Gerbang Tol Limo 2 Bebas Banjir J31783,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,900000000,4000000,5000000,Limo,3,2,84,72
"Rumah Lama Hitung Tanah, Murah, Dalam Kompleks, Shm",Rumah,Bisa Nego,Bebas Banjir,Dekat Sekolah,900000000,4000000,5000000,Sawangan,3,1,167,90
Rumah Murah 2 1/2 Lantai Dengan Rooftop Pinggir Jalan Raya,Rumah,null,null,null,900000000,4000000,5000000,Cimanggis,3,2,52,72
"Rumah Full Furnished Lokasi Strategis di Bedahan, Sawangan",Rumah,Full Furnished,Dekat Sekolah,Dekat Fasilitas Kesehatan,900000000,4000000,5000000,Sawangan,2,1,92,60
"Rumah Murah Dibawah Njop Tahap Finishing Di Perumahan Sawangan Village, Depok",Rumah,Bisa Nego,null,null,900000000,4000000,5000000,Sawangan,3,2,240,200
Hunian Nyaman Di Cinangka Depok Lokasi Strategisdekat Dengan Akses Fasilitas Umum,Rumah,Bisa Nego,Syariah,DP 0%,900000000,4000000,5000000,Cinangka,2,1,107,36
"Rumah Premium Pusat Kota Depok 5 Menit Tol Juanda, 5 Menit Stasiun Krl, Dekat Pusat Mall Margonda Raya",Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,900000000,4000000,5000000,Sukmajaya,3,2,70,61
"Rumah Mewah 2 Lantai Hanya 5 Menit Lrt Cibubur, 5 Menit Tol Cijago, 10 Menit Tol Cibubur, Dekat Pusat Bisnis Dan Mall",Rumah,Dekat Akses Transportasi,Dekat Sekolah,null,900000000,4000000,5000000,Harjamukti,3,2,60,80
"Rumah Mewah Terjangkau Dekat Tol, Dekat Stasiun Kereta, Dekat Ke Lrt, Dekat Pusat Mall Margonda",Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,900000000,4000000,5000000,Sukmajaya,3,2,60,70
"Rumah Mewah Siap Huni 5 Menit Tol Cijago, 5 Menit Stasiun Kereta Api, Dekat Pusat Mall Margonda",Rumah,Bisa Nego,Siap Huni,Bebas Banjir,900000000,4000000,5000000,Sukmajaya,3,2,60,100
"Rumah Mewah 5 Menit Lrt Harjamukti, 5 Menit Tol Cijago, 10 Menit Tol Cibubur, Selangkah Jalan Raya Harjamukti",Rumah,Bisa Nego,Siap Huni,Bebas Banjir,900000000,4000000,5000000,Harjamukti,3,2,50,80
"Rumah Mewah Termurah 5 Menit Lrt Harjamukti, Diapit Toll Cibubur & Toll Cijago",Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,900000000,4000000,5000000,Harjamukti,3,2,50,80
"Rumah Mewah Termurah 5 Menit Tol Juanda, 10 Menit Stasiun Universitas Indonesia, 12 Menit Lrt Harjamukti, Dekat Pusat Bisnis & Mall Margonda Raya",Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,900000000,4000000,5000000,Sukmajaya,3,2,70,78
Rumah Siap Huni Di Dekat Pintu Tol Desari Depok Cinere,Rumah,Bisa Nego,Full Furnished,Siap Huni,900000000,4000000,5000000,Limo,3,2,66,72
Rumah Mewah 2 Lantai 6menit Lrt Harjamukti Tol Cibubur,Rumah,Dekat Akses Transportasi,null,null,900000000,4000000,5000000,Cibubur,3,2,70,70
Rumah Mewah 2 Lantai 5menit Lrt Harjamukti Tol Cibubur,Rumah,Dekat Akses Transportasi,null,null,900000000,4000000,5000000,Mekarsari,3,2,66,70
Rumah Mewah 3 Lantai Deket Rs Bayangkara Brimob Tol Margonda,Rumah,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,null,900000000,4000000,5000000,Kelapa Dua,3,2,70,61
"Tanah SHM Lokasi Strategis di Cilangkap, Tapos, Depok",Tanah,Siap Huni,Bebas Banjir,null,900000000,20000,20000,Tapos,,,360,0
Dijual Ruko Rapih Siap Huni Di Cibubur Country,Ruko,Siap Huni,null,null,900000000,4000000,5000000,Harjamukti,2,,45,110
"Tanah Kavling Pilihan Di Sawangan, Nilai Terus Naik",Tanah,null,null,null,900000000,4000000,5000000,Sawangan,,,228,0
Rumah Siap KPR 15 Menit ke RS Citra Medika Depok SHM J32031,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,910000000,4000000,5000000,Sawangan,2,1,105,100
Rumah SHM Luas 15 Menit ke RS Citra Medika Depok Dibantu KPR J32031,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,910000000,4000000,5000000,Cipayung,2,1,105,100
Rumah 15 Menit ke RS Citra Medika Depok Luas Dibantu KPR J32031,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,910000000,4000000,5000000,Citayam,2,1,105,100
Rumah Strategis 8 Menit ke RS Brawijaya Sawangan 3 KT Siap Huni J6332,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,910000000,4000000,5000000,Sawangan,2,1,94,67
Rumah Strategis 2 Lt 15 Menit ke Gerbang Tol Margonda 3 Bisa KPR J30538,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,920000000,4000000,5000000,Beji,3,2,45,80
Rumah Strategis di Cilodong Akses Dekat Stasiun LT 84 Siap Huni J24316,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Sekolah,920000000,4000000,5000000,Cilodong,2,1,84,45
"Rumah Murah Aset Mandiri, Tapos Kota Depok",Rumah,null,null,null,921000000,4000000,5000000,Tapos,2,1,98,76
Rumah 2 Lantai Bagus Dekat Pintu Tol Kukusan Dan Brigift,Rumah,Dekat Akses Transportasi,Dekat Fasilitas Kesehatan,null,924000000,4000000,5000000,Tanah Baru,3,2,61,66
Rumah 2 Lantai Siap Huni Di Beji Dekat Universitas Indonesia,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,925000000,4000000,5000000,Beji,3,3,65,75
Rumah Ready Dinding Bata Merah Lokasi 10 menit ke LRT&Tol Cibubur,Rumah,DP 0%,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,925000000,4000000,5000000,Cimanggis,3,3,58,71
Rumah Ready Dinding Bata Merah Lokasi 10 menit ke LRT&Tol Cibubur,Rumah,DP 0%,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,925000000,4000000,5000000,Cimanggis,3,3,58,71
Rumah 2 Lantai Siap Huni Dekat Tol Kukusan Beji Depok,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,927000000,4000000,5000000,Kukusan,3,3,55,75
Rumah LB 100 SHM Siap KPR 15 Menit ke Cinere Bellevue Mall J26217,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,930000000,4000000,5000000,Cinere,3,2,80,100
Rumah LB 150 SHM Dibantu KPR 10 Menit ke Mall The Park Sawangan J-15197,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Fasilitas Kesehatan,930000000,4000000,5000000,Sawangan,3,2,126,150
Rumah 3 KT Strategis di Cilodong 10 Menit ke Stasiun Bebas Banjir J31684,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,940000000,4000000,5000000,Cilodong,3,2,90,120
Rumah 2 Lt Siap KPR 8 Menit ke Mall The Park Sawangan J-31159,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Sawangan,3,2,87,120
Rumah SHM 1 Lantai 15 Menit ke RSU Hermina Depok Dibantu KPR J27931,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Sekolah,940000000,4000000,5000000,Cilodong,2,1,107,36
Rumah LT 125 SHM Siap KPR 4 Menit ke Sari Plaza Bojongsari J31669,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Sawangan,2,1,125,45
Rumah SHM LT 125 Siap KPR 4 Menit ke Sari Plaza Bojongsari J-31669,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Bojong Sari,2,1,125,45
Rumah LB 120 Strategis 15 Menit ke Mall Lippo Cimanggis Square Siap KPR J9030,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Cimanggis,3,2,108,120
Rumah Baru Dijual di Cinere 2KT Hanya 5 Menit ke Tol & Dekat Stasiun,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Cinere,2,1,60,35
Rumah Minimalis Seken 15 menit ke Gerbang Tol Cisalak 1 Siap Huni J28978,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Pancoran Mas,3,2,100,140
Rumah Hook LT 125 di Depok 5 Menit ke RSU Brawijaya Hadap Utara J31669,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Citayam,2,1,125,45
Rumah 17 Menit ke Trans Studio Mall Cibubur Hadap Selatan Dibantu KPR J34087,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Cimanggis,3,1,102,102
Rumah 2 Lt Strategis 16 Menit ke Stasiun Depok LB 120 Dibantu KPR J-31684,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Citayam,3,2,90,120
Rumah Seken Terawat 9 Menit ke RS Citra Medika Depok Siap Huni J-31684,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Sukmajaya,3,2,90,120
Rumah 15 menit ke Stasiun Harjamukti Siap Huni Dibantu KPR J-34553,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Cimanggis,2,2,81,90
Rumah 16 Menit ke Stasiun Depok Siap Huni LB 120 SHM J-31684,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,940000000,4000000,5000000,Sukmajaya,3,2,90,120
Dijual Murah Rumah Bagus Siap Huni Di Beji Dekat Ui,Rumah,Siap Huni,Dekat Sekolah,Dekat Fasilitas Kesehatan,940000000,4000000,5000000,Tanah Baru,3,2,102,69
Rumah Minimalis Lt 76 Dekat Gerbang Tol Cimanggis Dibantu KPR J-28355,Rumah,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,Dekat Sekolah,950000000,4000000,5000000,Cimanggis,3,2,76,65
Rumah Minimalis 4 Kamar Tidur Dekat Stasiun Depok lama,Rumah,Bebas Banjir,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,950000000,4000000,5000000,Pancoran Mas,4,2,81,120
Rumah Minimalis Furnished 4 Kamar Tidur Dekat Tol Depok,Rumah,Full Furnished,Bebas Banjir,Dekat Akses Transportasi,950000000,4000000,5000000,Cinere,4,3,71,120
Rumah Siap Huni 4 Kamar Tidur Di Mampang Pancoran Mas Depok,Rumah,Siap Huni,Bebas Banjir,Dekat Akses Transportasi,950000000,4000000,5000000,Pancoran Mas,4,2,80,110
Rumah Modern Kekinian Harga Di Bawah Pasaran Deket Tol Pamulang,Rumah,Siap Huni,Dekat Akses Transportasi,Dekat Pusat Perbelanjaan,950000000,4000000,5000000,Bojong Sari,3,2,84,84
"Hunian Modern Minimalis, Pemandangan Ala Resort Di Tugu Depok",Rumah,Siap Huni,Dekat Sekolah,null,950000000,4000000,5000000,Tugu,2,2,68,105
Rumah Kokoh dan Asri di Citrralake Bojongsari Dekat Mall The Park,Rumah,Dekat Pusat Perbelanjaan,null,null,950000000,4000000,5000000,Bojong Sari,2,1,96,53
