userName,score,content,clean_text,processed_text,tokens,tokens_clean,sentiment,sentiment_rating,final_sentiment
Pengguna Google,3,"kenapa akhir2 ini nggak ada drivernya, disaat lagi butuh atau buru2? awalnya baik-baik aja sampe akhir2 ini jarang ada pengemudi","kenapa akhir2 ini nggak ada drivernya, disaat lagi butuh atau buru2? awalnya baik-baik aja sampe akhir2 ini jarang ada pengemudi",drivernya butuh aja sampe jarang kemudi,"['kenapa', 'ini', 'tidak', 'ada', 'drivernya', 'saat', 'lagi', 'butuh', 'atau', 'awal', 'aja', 'sampe', 'ini', 'jarang', 'ada', 'kemudi']","['drivernya', 'butuh', 'aja', 'sampe', 'jarang', 'kemudi']",netral,netral,netral
Pengguna Google,5,suka pls sama grab harga nya mumer tpi mines nya cri driver di daerah ku susah bgt :( prnh 10 menit an kurang nungguin g dpt :<,suka pls sama grab harga nya mumer tpi mines nya cri driver di daerah ku susah bgt :( prnh 10 menit an kurang nungguin g dpt :<,suka pls grab harga mumer mes cri kemudi daerah ku susah prnh menit an nungguin g dpt,"['suka', 'pls', 'sama', 'grab', 'harga', 'mumer', 'tapi', 'mes', 'cri', 'kemudi', 'di', 'daerah', 'ku', 'susah', 'sekali', 'prnh', 'menit', 'an', 'kurang', 'nungguin', 'g', 'dpt']","['suka', 'pls', 'grab', 'harga', 'mumer', 'mes', 'cri', 'kemudi', 'daerah', 'ku', 'susah', 'prnh', 'menit', 'an', 'nungguin', 'g', 'dpt']",netral,positif,positif
Pengguna Google,1,cari grabnya suka lama kalau dapet pasti dibatalin sama pengemudinya alasannya maaf dek terlalu jauh,cari grabnya suka lama kalau dapet pasti dibatalin sama pengemudinya alasannya maaf dek terlalu jauh,cari grab suka dapet dibatalin mud alas maaf dek,"['cari', 'grab', 'suka', 'lama', 'kalau', 'dapet', 'pasti', 'dibatalin', 'sama', 'mud', 'alas', 'maaf', 'dek', 'terlalu', 'jauh']","['cari', 'grab', 'suka', 'dapet', 'dibatalin', 'mud', 'alas', 'maaf', 'dek']",positif,negatif,negatif
Pengguna Google,4,bagus,bagus,bagus,['bagus'],['bagus'],positif,positif,positif
Pengguna Google,1,sangat susah milih antara grab car dan bike pilih car kembali ke bike..tujuan car hanya 3 kenapa..?,sangat susah milih antara grab car dan bike pilih car kembali ke bike..tujuan car hanya 3 kenapa..?,susah milih grab car bike pilih car bike tuju car,"['sangat', 'susah', 'milih', 'antara', 'grab', 'car', 'dan', 'bike', 'pilih', 'car', 'kembali', 'ke', 'bike', 'tuju', 'car', 'hanya', 'kenapa']","['susah', 'milih', 'grab', 'car', 'bike', 'pilih', 'car', 'bike', 'tuju', 'car']",negatif,negatif,negatif
Pengguna Google,1,GK jelasaaas mengganti pembayaran semau y!!!,GK jelasaaas mengganti pembayaran semau y!!!,gk jelasaaas ganti bayar y,"['gk', 'jelasaaas', 'ganti', 'bayar', 'mau', 'y']","['gk', 'jelasaaas', 'ganti', 'bayar', 'y']",netral,negatif,negatif
Pengguna Google,5,terbaik,terbaik,,['baik'],[],positif,positif,positif
Pengguna Google,5,Aplikasi nya mudah dan cepat,Aplikasi nya mudah dan cepat,aplikasi mudah cepat,"['aplikasi', 'mudah', 'dan', 'cepat']","['aplikasi', 'mudah', 'cepat']",positif,positif,positif
Pengguna Google,5,Sangat baik,Sangat baik,,"['sangat', 'baik']",[],positif,positif,positif
Pengguna Google,5,Gama jaya selalu,Gama jaya selalu,gama jaya,"['gama', 'jaya', 'selalu']","['gama', 'jaya']",netral,positif,positif
Pengguna Google,5,kurir nya baik dan ramah,kurir nya baik dan ramah,kurir ramah,"['kurir', 'baik', 'dan', 'ramah']","['kurir', 'ramah']",positif,positif,positif
Pengguna Google,4,baguss,baguss,baguss,['baguss'],['baguss'],positif,positif,positif
Pengguna Google,5,Alhamdulillah selamat grebnya ramah ga ngebut,Alhamdulillah selamat grebnya ramah ga ngebut,alhamdulillah selamat grebnya ramah ngebut,"['alhamdulillah', 'selamat', 'grebnya', 'ramah', 'tidak', 'ngebut']","['alhamdulillah', 'selamat', 'grebnya', 'ramah', 'ngebut']",positif,positif,positif
Pengguna Google,1,grab aplikasi nassundalang,grab aplikasi nassundalang,grab app nassundalang,"['grab', 'app', 'nassundalang']","['grab', 'app', 'nassundalang']",netral,negatif,negatif
Pengguna Google,5,Good,Good,good,['good'],['good'],netral,positif,positif
Pengguna Google,4,nice,nice,nice,['nice'],['nice'],netral,positif,positif
Pengguna Google,1,"aplikasi aneh, selalu bayar tepat waktu dan gak pernah nunggak ,bahkan sering transaksi tapi limit ovo paylater nya dari 6jt jd 2,5jt ehh skrng malah jadi 0 rupiah, aneh memang aplikasi satu ini, udah mulai mau bangkrut apa yah, makin lama makin bnyak alesan nya","aplikasi aneh, selalu bayar tepat waktu dan gak pernah nunggak ,bahkan sering transaksi tapi limit ovo paylater nya dari 6jt jd 2,5jt ehh skrng malah jadi 0 rupiah, aneh memang aplikasi satu ini, udah mulai mau bangkrut apa yah, makin lama makin bnyak alesan nya",aplikasi aneh bayar nunggak transaksi limit ovo paylater jd ehh skrng rupiah aneh app udah bangkrut yah bnyak alesan nya,"['aplikasi', 'aneh', 'selalu', 'bayar', 'tepat', 'waktu', 'dan', 'tidak', 'pernah', 'nunggak', 'bahkan', 'sering', 'transaksi', 'tapi', 'limit', 'ovo', 'paylater', 'dari', 'jd', 'ehh', 'skrng', 'malah', 'jadi', 'rupiah', 'aneh', 'memang', 'app', 'satu', 'ini', 'udah', 'mulai', 'mau', 'bangkrut', 'apa', 'yah', 'makin', 'lama', 'makin', 'bnyak', 'alesan', 'nya']","['aplikasi', 'aneh', 'bayar', 'nunggak', 'transaksi', 'limit', 'ovo', 'paylater', 'jd', 'ehh', 'skrng', 'rupiah', 'aneh', 'app', 'udah', 'bangkrut', 'yah', 'bnyak', 'alesan', 'nya']",negatif,negatif,negatif
Pengguna Google,5,mantaf,mantaf,mantaf,['mantaf'],['mantaf'],netral,positif,positif
Pengguna Google,2,why can't install grab in my tablet s10 lite?,why can't install grab in my tablet s10 lite?,why ca install grab in my tablet lite,"['why', 'ca', 'install', 'grab', 'in', 'my', 'tablet', 'lite']","['why', 'ca', 'install', 'grab', 'in', 'my', 'tablet', 'lite']",netral,negatif,negatif
Pengguna Google,5,Bagus bet sih,Bagus bet sih,bagus bet sih,"['bagus', 'bet', 'sih']","['bagus', 'bet', 'sih']",netral,positif,positif
Pengguna Google,1,apalah masa gua mesen grabfood udah nunggu lama malah di batalin mulu udah 3 kali kontoI,apalah masa gua mesen grabfood udah nunggu lama malah di batalin mulu udah 3 kali kontoI,mesen grabfood udah nunggu batalin mulu udah kali kontoi,"['apa', 'masa', 'saya', 'mesen', 'grabfood', 'udah', 'nunggu', 'lama', 'malah', 'di', 'batalin', 'mulu', 'udah', 'kali', 'kontoi']","['mesen', 'grabfood', 'udah', 'nunggu', 'batalin', 'mulu', 'udah', 'kali', 'kontoi']",netral,negatif,negatif
Pengguna Google,5,"Alhamdulillah, terimakasih grab","Alhamdulillah, terimakasih grab",alhamdulillah terima kasih grab,"['alhamdulillah', 'terima', 'kasih', 'grab']","['alhamdulillah', 'terima', 'kasih', 'grab']",netral,positif,positif
Pengguna Google,5,kenapa ga bisa di update?😑,kenapa ga bisa di update?😑,update,"['kenapa', 'tidak', 'bisa', 'di', 'update']",['update'],netral,positif,positif
Pengguna Google,5,saya puas,saya puas,puas,"['saya', 'puas']",['puas'],positif,positif,positif
Pengguna Google,5,Oke sipp,Oke sipp,oke sipp,"['oke', 'sipp']","['oke', 'sipp']",netral,positif,positif
Pengguna Google,5,jajaj,jajaj,jajaj,['jajaj'],['jajaj'],netral,positif,positif
Pengguna Google,1,cari drivernya lama sekali dapet drivernya yg males malesan gak mau jemput,cari drivernya lama sekali dapet drivernya yg males malesan gak mau jemput,cari kemudi dapet kemudi yg males malesan jemput,"['cari', 'kemudi', 'lama', 'sekali', 'dapet', 'kemudi', 'yg', 'males', 'malesan', 'tidak', 'mau', 'jemput']","['cari', 'kemudi', 'dapet', 'kemudi', 'yg', 'males', 'malesan', 'jemput']",netral,negatif,negatif
Pengguna Google,5,bagus pelayanan bagus,bagus pelayanan bagus,bagus layan bagus,"['bagus', 'layan', 'bagus']","['bagus', 'layan', 'bagus']",positif,positif,positif
Pengguna Google,1,"DELIVERY NYA TOXIC, DAN BATALIN SEPIHAK","DELIVERY NYA TOXIC, DAN BATALIN SEPIHAK",delivery toxic batalin,"['delivery', 'toxic', 'dan', 'batalin', 'pihak']","['delivery', 'toxic', 'batalin']",netral,negatif,negatif
Pengguna Google,1,"cari driver dari jam 17.42 sqmpai jam 20.19 masih tidak dapat, apa""an ini. di jakarta segitu banyak driver masa gk ada yg mau pick orderan","cari driver dari jam 17.42 sqmpai jam 20.19 masih tidak dapat, apa""an ini. di jakarta segitu banyak driver masa gk ada yg mau pick orderan",cari kemudi jam sqmpai jam an jakarta segitu kemudi yg pick order,"['cari', 'kemudi', 'dari', 'jam', 'sqmpai', 'jam', 'masih', 'tidak', 'dapat', 'apa', 'an', 'ini', 'di', 'jakarta', 'segitu', 'banyak', 'kemudi', 'masa', 'tidak', 'ada', 'yg', 'mau', 'pick', 'order']","['cari', 'kemudi', 'jam', 'sqmpai', 'jam', 'an', 'jakarta', 'segitu', 'kemudi', 'yg', 'pick', 'order']",netral,negatif,negatif
Pengguna Google,5,baik dan ramah,baik dan ramah,ramah,"['baik', 'dan', 'ramah']",['ramah'],positif,positif,positif
Pengguna Google,1,"kalo pesan yg standar nunggu lama tidak dpt driver, kalo instan yg deket ternyata banyak","kalo pesan yg standar nunggu lama tidak dpt driver, kalo instan yg deket ternyata banyak",kalo pesan yg standar nunggu dpt driver instan yg deket nyata,"['kalo', 'pesan', 'yg', 'standar', 'nunggu', 'lama', 'tidak', 'dpt', 'driver', 'kalau', 'instan', 'yg', 'deket', 'nyata', 'banyak']","['kalo', 'pesan', 'yg', 'standar', 'nunggu', 'dpt', 'driver', 'instan', 'yg', 'deket', 'nyata']",positif,negatif,negatif
Pengguna Google,1,ovo paylater gk bsa dpkai Rp.1 gila,ovo paylater gk bsa dpkai Rp.1 gila,ovo paylater dpkai gila,"['ovo', 'paylater', 'tidak', 'bisa', 'dpkai', 'gila']","['ovo', 'paylater', 'dpkai', 'gila']",netral,negatif,negatif
Pengguna Google,5,keren,keren,keren,['keren'],['keren'],positif,positif,positif
Pengguna Google,5,apk nih bagus sangat membatu,apk nih bagus sangat membatu,apk bagus batu,"['apk', 'bagus', 'sangat', 'batu']","['apk', 'bagus', 'batu']",positif,positif,positif
Pengguna Google,1,"Grab goblog banget klo lg ujan, pilih grab hemat kgk dpt2, ngetes pilih pake bike standar,, lsg dpt donk. bike hemat 19.500, bike standart 46.000.... anjingggg !!!!","Grab goblog banget klo lg ujan, pilih grab hemat kgk dpt2, ngetes pilih pake bike standar,, lsg dpt donk. bike hemat 19.500, bike standart 46.000.... anjingggg !!!!",grab goblog lg ujan pilih grab hemat kgk ngetes pilih pakai bike standar lsg dpt donk bike hemat bike standart anjingggg,"['grab', 'goblog', 'sekali', 'kalau', 'lg', 'ujan', 'pilih', 'grab', 'hemat', 'kgk', 'ngetes', 'pilih', 'pakai', 'bike', 'standar', 'lsg', 'dpt', 'donk', 'bike', 'hemat', 'bike', 'standart', 'anjingggg']","['grab', 'goblog', 'lg', 'ujan', 'pilih', 'grab', 'hemat', 'kgk', 'ngetes', 'pilih', 'pakai', 'bike', 'standar', 'lsg', 'dpt', 'donk', 'bike', 'hemat', 'bike', 'standart', 'anjingggg']",positif,negatif,negatif
Pengguna Google,5,siiippppp,siiippppp,siiippppp,['siiippppp'],['siiippppp'],netral,positif,positif
Pengguna Google,1,tiap order kalo hujan apa gerimis. selalu ditolak atau lama dapatnya. konyol sekali pelayanan anda. perbaiki itu para drivermu,tiap order kalo hujan apa gerimis. selalu ditolak atau lama dapatnya. konyol sekali pelayanan anda. perbaiki itu para drivermu,order hujan gerimis tolak konyol layan drivermu,"['tiap', 'order', 'kalau', 'hujan', 'apa', 'gerimis', 'selalu', 'tolak', 'atau', 'lama', 'dapat', 'konyol', 'sekali', 'layan', 'anda', 'baik', 'itu', 'para', 'drivermu']","['order', 'hujan', 'gerimis', 'tolak', 'konyol', 'layan', 'drivermu']",netral,negatif,negatif
Pengguna Google,1,aplikasi tranportasi taekkk💩💩🐀,aplikasi tranportasi taekkk💩💩🐀,aplikasi tranportasi,"['aplikasi', 'tranportasi']","['aplikasi', 'tranportasi']",netral,negatif,negatif
Pengguna Google,2,Tambah lama aplikasi ini tambah kikir padahal hujan udah berhenti tapi ga ada satupun yang nyantol,Tambah lama aplikasi ini tambah kikir padahal hujan udah berhenti tapi ga ada satupun yang nyantol,app kikir hujan udah henti nyantol,"['tambah', 'lama', 'app', 'ini', 'tambah', 'kikir', 'padahal', 'hujan', 'udah', 'henti', 'tapi', 'tidak', 'ada', 'satu', 'yang', 'nyantol']","['app', 'kikir', 'hujan', 'udah', 'henti', 'nyantol']",netral,negatif,negatif
Pengguna Google,5,penting maem...,penting maem...,maem,"['penting', 'maem']",['maem'],netral,positif,positif
Pengguna Google,5,"apk nya bagus cuman driver nya itu Sombong loh,klo ada harga murah apa promo gtu pasti agak susah tolong di telaah ya.untuk sejauh ini sih aku tetep suka","apk nya bagus cuman driver nya itu Sombong loh,klo ada harga murah apa promo gtu pasti agak susah tolong di telaah ya.untuk sejauh ini sih aku tetep suka",apk bagus cuman kemudi sombong loh klo harga murah promo gtu susah tolong telaah sih tetep suka,"['apk', 'bagus', 'cuman', 'kemudi', 'itu', 'sombong', 'loh', 'klo', 'ada', 'harga', 'murah', 'apa', 'promo', 'gtu', 'pasti', 'agak', 'susah', 'tolong', 'di', 'telaah', 'jauh', 'ini', 'sih', 'saya', 'tetep', 'suka']","['apk', 'bagus', 'cuman', 'kemudi', 'sombong', 'loh', 'klo', 'harga', 'murah', 'promo', 'gtu', 'susah', 'tolong', 'telaah', 'sih', 'tetep', 'suka']",positif,positif,positif
Pengguna Google,5,driver grab oke,driver grab oke,driver grab oke,"['driver', 'grab', 'oke']","['driver', 'grab', 'oke']",netral,positif,positif
Pengguna Google,1,pesan grab car atau grab bike suka ke batal sendiri aneh aplikasinya,pesan grab car atau grab bike suka ke batal sendiri aneh aplikasinya,pesan grab car grab bike suka batal aneh aplikasi,"['pesan', 'grab', 'car', 'atau', 'grab', 'bike', 'suka', 'ke', 'batal', 'sendiri', 'aneh', 'aplikasi']","['pesan', 'grab', 'car', 'grab', 'bike', 'suka', 'batal', 'aneh', 'aplikasi']",netral,negatif,negatif
Pengguna Google,2,"paling males buat ngasih ulasan sgla mcam tp kli ini kykny prlu di kritik. dari sistem apkny si aman"" aj buat aku tp tolong dong cara pemilihan driver nya di betulkan lg atu stidakny tolong di perketat, krna prnh dpt driver yg smbil jualan dagangannya dari situ aj udh gk jls bnget ngedriver smbil jualan mna maksa pula trs brusan dpt driver yg sama dan memilih untuk cancel eh malah marah"" alasannya jauh pdhl di apk cuma 4 menit najiss, trs jg skrng bnyk driver yg udh lansia tolong di seleksi lg","paling males buat ngasih ulasan sgla mcam tp kli ini kykny prlu di kritik. dari sistem apkny si aman"" aj buat aku tp tolong dong cara pemilihan driver nya di betulkan lg atu stidakny tolong di perketat, krna prnh dpt driver yg smbil jualan dagangannya dari situ aj udh gk jls bnget ngedriver smbil jualan mna maksa pula trs brusan dpt driver yg sama dan memilih untuk cancel eh malah marah"" alasannya jauh pdhl di apk cuma 4 menit najiss, trs jg skrng bnyk driver yg udh lansia tolong di seleksi lg",males ulas sgla mcam kli kykny prlu kritik sistem apkny si aman aj tolong pilih kemudi lg atu stidakny tolong ketat prnh dpt kemudi yg smbil jual dagang situ aj jls bnget ngedriver smbil jual mna maksa brusan dpt kemudi yg pilih cancel eh marah alas pdhl apk menit najiss jg skrng bnyk kemudi yg lansia tolong seleksi lg,"['paling', 'males', 'untuk', 'beri', 'ulas', 'sgla', 'mcam', 'tapi', 'kli', 'ini', 'kykny', 'prlu', 'di', 'kritik', 'dari', 'sistem', 'apkny', 'si', 'aman', 'aj', 'untuk', 'saya', 'tapi', 'tolong', 'cara', 'pilih', 'kemudi', 'di', 'betul', 'lg', 'atu', 'stidakny', 'tolong', 'di', 'ketat', 'karena', 'prnh', 'dpt', 'kemudi', 'yg', 'smbil', 'jual', 'dagang', 'dari', 'situ', 'aj', 'sudah', 'tidak', 'jls', 'bnget', 'ngedriver', 'smbil', 'jual', 'mna', 'maksa', 'pula', 'terus', 'brusan', 'dpt', 'kemudi', 'yg', 'sama', 'dan', 'pilih', 'untuk', 'cancel', 'eh', 'malah', 'marah', 'alas', 'jauh', 'pdhl', 'di', 'apk', 'cuma', 'menit', 'najiss', 'terus', 'jg', 'skrng', 'bnyk', 'kemudi', 'yg', 'sudah', 'lansia', 'tolong', 'di', 'seleksi', 'lg']","['males', 'ulas', 'sgla', 'mcam', 'kli', 'kykny', 'prlu', 'kritik', 'sistem', 'apkny', 'si', 'aman', 'aj', 'tolong', 'pilih', 'kemudi', 'lg', 'atu', 'stidakny', 'tolong', 'ketat', 'prnh', 'dpt', 'kemudi', 'yg', 'smbil', 'jual', 'dagang', 'situ', 'aj', 'jls', 'bnget', 'ngedriver', 'smbil', 'jual', 'mna', 'maksa', 'brusan', 'dpt', 'kemudi', 'yg', 'pilih', 'cancel', 'eh', 'marah', 'alas', 'pdhl', 'apk', 'menit', 'najiss', 'jg', 'skrng', 'bnyk', 'kemudi', 'yg', 'lansia', 'tolong', 'seleksi', 'lg']",negatif,negatif,negatif
Pengguna Google,3,alamat ga bisa d perbaharui lagi.saya copy paste alamat di google map alamat titik rumah sy.tp ko ga bisa ya?,alamat ga bisa d perbaharui lagi.saya copy paste alamat di google map alamat titik rumah sy.tp ko ga bisa ya?,alamat d baharu copy paste alamat google map alamat titik rumah ya,"['alamat', 'tidak', 'bisa', 'd', 'baharu', 'copy', 'paste', 'alamat', 'di', 'google', 'map', 'alamat', 'titik', 'rumah', 'kok', 'tidak', 'bisa', 'ya']","['alamat', 'd', 'baharu', 'copy', 'paste', 'alamat', 'google', 'map', 'alamat', 'titik', 'rumah', 'ya']",netral,netral,netral
Pengguna Google,1,"maksudnya apa coba akun ditangguhkan cuma gegara sering ganti akun terus bikin baru padahal udah jelas"" beda no telp sama email juga niatnya juga cuma buat nyari promo malah ditangguhkan padahal gapernah ada masalah orderan lawak banget sistemnya","maksudnya apa coba akun ditangguhkan cuma gegara sering ganti akun terus bikin baru padahal udah jelas"" beda no telp sama email juga niatnya juga cuma buat nyari promo malah ditangguhkan padahal gapernah ada masalah orderan lawak banget sistemnya",maksud coba akun tangguh gegara ganti akun bikin udah beda no telp email niat nyari promo tangguh gapernah order lawak sistem,"['maksud', 'apa', 'coba', 'akun', 'tangguh', 'cuma', 'gegara', 'sering', 'ganti', 'akun', 'terus', 'bikin', 'baru', 'padahal', 'udah', 'jelas', 'beda', 'no', 'telp', 'sama', 'email', 'juga', 'niat', 'juga', 'cuma', 'untuk', 'nyari', 'promo', 'malah', 'tangguh', 'padahal', 'gapernah', 'ada', 'masalah', 'order', 'lawak', 'sekali', 'sistem']","['maksud', 'coba', 'akun', 'tangguh', 'gegara', 'ganti', 'akun', 'bikin', 'udah', 'beda', 'no', 'telp', 'email', 'niat', 'nyari', 'promo', 'tangguh', 'gapernah', 'order', 'lawak', 'sistem']",netral,negatif,negatif
Pengguna Google,1,susah x dapat driver sekali dapat malahan asik di cancel,susah x dapat driver sekali dapat malahan asik di cancel,susah kemudi asik cancel,"['susah', 'tidak', 'dapat', 'kemudi', 'sekali', 'dapat', 'malah', 'asik', 'di', 'cancel']","['susah', 'kemudi', 'asik', 'cancel']",negatif,negatif,negatif
Pengguna Google,5,sangatt membantuu,sangatt membantuu,sangatt membantuu,"['sangatt', 'membantuu']","['sangatt', 'membantuu']",netral,positif,positif
Pengguna Google,4,baik sangat,baik sangat,,"['baik', 'sangat']",[],positif,positif,positif
Pengguna Google,5,i love grab,i love grab,i love grab,"['i', 'love', 'grab']","['i', 'love', 'grab']",netral,positif,positif
Pengguna Google,1,saya konsumen merasa kasian.sama yang udah berusaha ngutang mobil.untuk grab car.tapi malah argo ga ngotak ga bakal naik grab lagi,saya konsumen merasa kasian.sama yang udah berusaha ngutang mobil.untuk grab car.tapi malah argo ga ngotak ga bakal naik grab lagi,konsumen udah usaha ngutang grab argo ngotak grab,"['saya', 'konsumen', 'rasa', 'yang', 'udah', 'usaha', 'ngutang', 'grab', 'malah', 'argo', 'tidak', 'ngotak', 'tidak', 'bakal', 'naik', 'grab', 'lagi']","['konsumen', 'udah', 'usaha', 'ngutang', 'grab', 'argo', 'ngotak', 'grab']",positif,negatif,negatif
Pengguna Google,5,good performent👍👍👍,good performent👍👍👍,good,['good'],['good'],netral,positif,positif
Pengguna Google,5,top sangat membantu,top sangat membantu,top bantu,"['top', 'sangat', 'bantu']","['top', 'bantu']",positif,positif,positif
