userName,score,content,clean_text,processed_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,3,"udh sering bgt updte aplikasi ini, tp tetp aj lola.. aplgi drivernya kok milih2 bgtu yaaa.. wajar dong klo kita ambil hrga promo.. kan dpt promo, klo ga buat ap dikasih promo klo ga dimanfaatkan.. ehh malah kagak ad yg nongol driver nya satu pun.. makany jrang bgt make apk ini,, lbh gercep driver ojol apk tetangga,.","sudah sering sekali updte aplikasi ini, tapi tetp aj lola.. aplgi drivernya kok milih2 bgtu yaaa.. wajar dong kalau kita ambil hrga promo.. kan dpt promo, kalau tidak untuk ap dikasih promo kalau tidak dimanfaatkan.. ehh malah kagak ad yang nongol driver  satu pun.. makany jrang sekali make apk ini,, lbh gercep driver ojol apk tetangga,.",udh bgt updte aplikasi tp tetp aj lola aplgi drivernya bgtu yaaa wajar klo ambil hrga promo dpt promo klo ga ap kasih promo klo ga manfaat ehh kagak ad yg nongol driver nya makany jrang bgt make apk lbh gercep driver ojol apk tetangga,"['udh', 'bgt', 'updte', 'aplikasi', 'tp', 'tetp', 'aj', 'lola', 'aplgi', 'drivernya', 'bgtu', 'yaaa', 'wajar', 'klo', 'ambil', 'hrga', 'promo', 'dpt', 'promo', 'klo', 'ga', 'ap', 'kasih', 'promo', 'klo', 'ga', 'manfaat', 'ehh', 'kagak', 'ad', 'yg', 'nongol', 'driver', 'nya', 'makany', 'jrang', 'bgt', 'make', 'apk', 'lbh', 'gercep', 'driver', 'ojol', 'apk', 'tetangga']",netral,netral,netral
Pengguna Google,5,Ada rating 1000 nggak? Saya mau kasih rating unlimited!! Gak pernah kecewa sedikitpun pakai grab! Semua layanannya terbaik dibanding gojek!!,Ada rating 1000 nggak? Saya mau kasih rating unlimited!! Gak pernah kecewa sedikitpun pakai grab! Semua layanannya terbaik dibanding gojek!!,rating nggak kasih rating unlimited gak kecewa sedikit pakai grab layan baik banding gojek,"['rating', 'nggak', 'kasih', 'rating', 'unlimited', 'gak', 'kecewa', 'sedikit', 'pakai', 'grab', 'layan', 'baik', 'banding', 'gojek']",netral,positif,positif
Pengguna Google,5,terbaik paling di butuh kan pelajar,terbaik paling di butuh kan pelajar,baik butuh ajar,"['baik', 'butuh', 'ajar']",positif,positif,positif
Pengguna Google,5,Good Job,Good Job,good job,"['good', 'job']",netral,positif,positif
Pengguna Google,4,Baik,Baik,,[],netral,positif,positif
Pengguna Google,1,"GK ngotak antaran food nya. kasian drivernya.....layanan, mekanisme, sistem aplikasi begini bakal nyungsep","GK ngotak antaran food nya. kasian drivernya.....layanan, mekanisme, sistem aplikasi begini bakal nyungsep",gk ngotak antar food nya kasi drivernya layan mekanisme sistem aplikasi nyungsep,"['gk', 'ngotak', 'antar', 'food', 'nya', 'kasi', 'drivernya', 'layan', 'mekanisme', 'sistem', 'aplikasi', 'nyungsep']",netral,negatif,negatif
Pengguna Google,1,"aplikasi kikir, istg promo nya diawal doang. apaan promo 1,5k doang nggelitik lambung doang yang ada","aplikasi kikir, istg promo  diawal doang. apaan promo 1,5k doang nggelitik lambung doang yang ada",aplikasi kikir istg promo nya awal doang promo doang nggelitik lambung doang,"['aplikasi', 'kikir', 'istg', 'promo', 'nya', 'awal', 'doang', 'promo', 'doang', 'nggelitik', 'lambung', 'doang']",netral,negatif,negatif
Pengguna Google,1,"aplikasi nya ngebantu banget ga sulit dan seru juga. mins aja banyak iklan dimana"" , padahal tanpa iklan juga orng"" udah pada tau grab","aplikasi  ngebantu sekali tidak sulit dan seru juga. mins aja banyak iklan dimana"" , padahal tanpa iklan juga orng"" udah pada tau grab",aplikasi nya ngebantu banget ga sulit seru mins aja iklan mana iklan orng udah tau grab,"['aplikasi', 'nya', 'ngebantu', 'banget', 'ga', 'sulit', 'seru', 'mins', 'aja', 'iklan', 'mana', 'iklan', 'orng', 'udah', 'tau', 'grab']",positif,negatif,negatif
Pengguna Google,4,menyenangkan ramah,menyenangkan ramah,senang ramah,"['senang', 'ramah']",positif,positif,positif
Pengguna Google,5,sangat memuaskan sekali apk ini. dan bagus rekomendasi bgt. sukses trus ya..,sangat memuaskan sekali apk ini. dan bagus rekomendasi bgt. sukses trus ya..,muas apk bagus rekomendasi bgt sukses trus ya,"['muas', 'apk', 'bagus', 'rekomendasi', 'bgt', 'sukses', 'trus', 'ya']",positif,positif,positif
Pengguna Google,5,cukup membantu saya dalam berpergian jarak jauh,cukup membantu saya dalam berpergian jarak jauh,bantu pergi jarak,"['bantu', 'pergi', 'jarak']",netral,positif,positif
Pengguna Google,5,sangat Bagus,sangat Bagus,bagus,['bagus'],netral,positif,positif
Pengguna Google,1,tidak membantu sama sekali,tidak membantu sama sekali,bantu,['bantu'],netral,negatif,negatif
Pengguna Google,1,"pesanan lama, estimasi tiba di ubah ubah","pesanan lama, estimasi tiba di ubah ubah",pesan estimasi ubah ubah,"['pesan', 'estimasi', 'ubah', 'ubah']",netral,negatif,negatif
Pengguna Google,5,pas waktu,pas waktu,pas,['pas'],netral,positif,positif
Pengguna Google,5,ngebantu banget apalagi dalam hal susah,ngebantu sekali apalagi dalam hal susah,ngebantu banget susah,"['ngebantu', 'banget', 'susah']",netral,positif,positif
Pengguna Google,1,"Min untuk pendaftaran menjadi driver tolong di perketat lagi, karena masih ada driver yang berperilaku tidak senonoh/melecehkan customer","Min untuk pendaftaran menjadi driver tolong di perketat lagi, karena masih ada driver yang berperilaku tidak senonoh/melecehkan customer",min daftar driver tolong ketat driver perilaku customer,"['min', 'daftar', 'driver', 'tolong', 'ketat', 'driver', 'perilaku', 'customer']",netral,negatif,negatif
Pengguna Google,3,Kalo bisa jadi akreditasi perolehan,Kalo bisa jadi akreditasi perolehan,kalo akreditasi oleh,"['kalo', 'akreditasi', 'oleh']",netral,netral,netral
Pengguna Google,1,setan lu,setan lu,setan lu,"['setan', 'lu']",netral,negatif,negatif
Pengguna Google,5,ngen,ngen,ngen,['ngen'],netral,positif,positif
Pengguna Google,5,mntap,mntap,mntap,['mntap'],netral,positif,positif
Pengguna Google,5,seringkali,seringkali,seringkali,['seringkali'],netral,positif,positif
Pengguna Google,1,bangke bener ini. udah susah2 pilih lokasi disuruh verifikasi. abis verivikasi malah ilang semua lokasi yang susah2 dicari. ngulangi lagi dari awal pas lagi genting2nya! yang bener aje lu. uninstal saja,bangke bener ini. udah susah2 pilih lokasi disuruh verifikasi. abis verivikasi malah ilang semua lokasi yang susah2 dicari. ngulangi lagi dari awal pas lagi genting2nya! yang bener aje lu. uninstal saja,bangke bener udah pilih lokasi suruh verifikasi abis verivikasi ilang lokasi cari ngulangi pas bener aje lu uninstal,"['bangke', 'bener', 'udah', 'pilih', 'lokasi', 'suruh', 'verifikasi', 'abis', 'verivikasi', 'ilang', 'lokasi', 'cari', 'ngulangi', 'pas', 'bener', 'aje', 'lu', 'uninstal']",netral,negatif,negatif
Pengguna Google,3,"Sistem GPS apk anda benar benar mengganggu, terkadang tidak sesuai titik penjemputan, atau benar-benar kaku dan mengasarkan pengemudi. Betulin sistem petanya.","Sistem GPS apk anda benar benar mengganggu, terkadang tidak sesuai titik penjemputan, atau benar-benar kaku dan mengasarkan pengemudi. Betulin sistem petanya.",sistem gps apk ganggu terkadang sesuai titik jemput kaku asar kemudi betulin sistem peta,"['sistem', 'gps', 'apk', 'ganggu', 'terkadang', 'sesuai', 'titik', 'jemput', 'kaku', 'asar', 'kemudi', 'betulin', 'sistem', 'peta']",netral,netral,netral
Pengguna Google,1,KALAU POTONG SALDO KONFIRMASI DULU. ASAL POTONG AJA!!!!,KALAU POTONG SALDO KONFIRMASI DULU. ASAL POTONG AJA!!!!,potong saldo konfirmasi potong aja,"['potong', 'saldo', 'konfirmasi', 'potong', 'aja']",netral,negatif,negatif
Pengguna Google,5,sangat aman,sangat aman,aman,['aman'],positif,positif,positif
Pengguna Google,5,W Grab,W Grab,w grab,"['w', 'grab']",netral,positif,positif
Pengguna Google,5,makanya enak enak dan menurut aku ini thebest banget sih,makanya enak enak dan menurut saya ini thebest sekali sih,enak enak thebest banget sih,"['enak', 'enak', 'thebest', 'banget', 'sih']",positif,positif,positif
Pengguna Google,5,sangat luar biasa . perjalanan nyaman dan aman,sangat luar biasa . perjalanan nyaman dan aman,jalan nyaman aman,"['jalan', 'nyaman', 'aman']",positif,positif,positif
Pengguna Google,1,ga jelas paylaternya blm jg waktu bayar limit malah jadi 1 perak,tidak jelas paylaternya belum jg waktu bayar limit malah jadi 1 perak,ga paylaternya blm jg bayar limit perak,"['ga', 'paylaternya', 'blm', 'jg', 'bayar', 'limit', 'perak']",netral,negatif,negatif
Pengguna Google,4,saya sgt senang,saya sgt senang,sgt senang,"['sgt', 'senang']",positif,positif,positif
Pengguna Google,2,pengemudi jual mahal. hujan sudah reda tetap gaada yang mau ambil orderan saya. 2 jam an saya nunggu,pengemudi jual mahal. hujan sudah reda tetap gaada yang mau ambil orderan saya. 2 jam an saya nunggu,kemudi jual mahal hujan reda gaada ambil order jam an nunggu,"['kemudi', 'jual', 'mahal', 'hujan', 'reda', 'gaada', 'ambil', 'order', 'jam', 'an', 'nunggu']",netral,negatif,negatif
Pengguna Google,3,terlalu sering minta update dan upgrade. apalagi diminta pada saat lagi penting atau urgent. kesal sih. jadi jarang digunakan karena ini.,terlalu sering minta update dan upgrade. apalagi diminta pada saat lagi penting atau urgent. kesal sih. jadi jarang digunakan karena ini.,update upgrade urgent kesal sih jarang,"['update', 'upgrade', 'urgent', 'kesal', 'sih', 'jarang']",netral,netral,netral
Pengguna Google,5,Good Apk,Good Apk,good apk,"['good', 'apk']",netral,positif,positif
Pengguna Google,5,Sabar membawa penumpang kunci sukses dan rezqi lancar,Sabar membawa penumpang kunci sukses dan rezqi lancar,sabar bawa tumpang kunci sukses rezqi lancar,"['sabar', 'bawa', 'tumpang', 'kunci', 'sukses', 'rezqi', 'lancar']",positif,positif,positif
Pengguna Google,5,mantap tepat waktu ramah dan sopan 👍👍👍sukses untuk kurirnya.,mantap tepat waktu ramah dan sopan 👍👍👍sukses untuk kurirnya.,mantap ramah sopan kurir,"['mantap', 'ramah', 'sopan', 'kurir']",positif,positif,positif
Pengguna Google,5,sangat ramah,sangat ramah,ramah,['ramah'],positif,positif,positif
Pengguna Google,5,mantap pelayanannya,mantap pelayanannya,mantap layan,"['mantap', 'layan']",positif,positif,positif
Pengguna Google,1,"apalah arti 1 suara bintang 1 ku, tapi aku sangat kecewa aplikasi ini naikin harga seenaknya","apalah arti 1 suara bintang 1 ku, tapi saya sangat kecewa aplikasi ini naikin harga seenaknya",apa arti suara bintang ku kecewa aplikasi naikin harga,"['apa', 'arti', 'suara', 'bintang', 'ku', 'kecewa', 'aplikasi', 'naikin', 'harga']",negatif,negatif,negatif
Pengguna Google,5,"saya suka dan sangat membantu sekali saat bepergian, ..","saya suka dan sangat membantu sekali saat bepergian, ..",suka bantu pergi,"['suka', 'bantu', 'pergi']",positif,positif,positif
Pengguna Google,5,ok bgt,oke sekali,ok bgt,"['ok', 'bgt']",netral,positif,positif
Pengguna Google,5,"mobil bersih, wangi driver ramah dan sopan","mobil bersih, wangi driver ramah dan sopan",mobil bersih wangi driver ramah sopan,"['mobil', 'bersih', 'wangi', 'driver', 'ramah', 'sopan']",positif,positif,positif
Pengguna Google,1,"maaf saya kasih bintang 1 dulu...soalnya di daerah saya sudah termasuk ramai...tapi driver car nya gak pada mau ambil orderan,pdahal lagi posisi darurat...tolong admin beri pengertiannya ke pada driver""yg aktif tpi tidak mau ambil orderan...terimakasih","maaf saya kasih bintang 1 dulu...soalnya di daerah saya sudah termasuk ramai...tapi driver car  tidak pada mau ambil orderan,pdahal lagi posisi darurat...tolong admin beri pengertiannya ke pada driver""yg aktif tapi tidak mau ambil orderan...terimakasih",maaf kasih bintang daerah ramai driver car nya gak ambil order pdahal posisi darurat tolong admin erti driver yg aktif tpi ambil order terimakasih,"['maaf', 'kasih', 'bintang', 'daerah', 'ramai', 'driver', 'car', 'nya', 'gak', 'ambil', 'order', 'pdahal', 'posisi', 'darurat', 'tolong', 'admin', 'erti', 'driver', 'yg', 'aktif', 'tpi', 'ambil', 'order', 'terimakasih']",netral,negatif,negatif
Pengguna Google,5,saya suka pelayanannya memuaskan,saya suka pelayanannya memuaskan,suka layan muas,"['suka', 'layan', 'muas']",positif,positif,positif
Pengguna Google,4,nyaman untuk pepergian,nyaman untuk pepergian,nyaman pergi,"['nyaman', 'pergi']",positif,positif,positif
Pengguna Google,5,fast respon grab,fast respon grab,fast respon grab,"['fast', 'respon', 'grab']",netral,positif,positif
Pengguna Google,5,ok mantap,oke mantap,ok mantap,"['ok', 'mantap']",positif,positif,positif
Pengguna Google,1,"JIKA untuk food jgn coba digrab.. ampun habisin waktu aja buat nunggu,,pilih yg killat juuga sama aja,anjirrr..wkwk..,,parah..ini! 45 menit bisa sampai 1 ½ jncokllh..wkwkw","JIKA untuk food jgn coba digrab.. ampun habisin waktu aja untuk nunggu,,pilih yang killat juuga sama aja,anjirrr..wkwk..,,parah..ini! 45 menit bisa sampai 1 ½ jncokllh..wkwkw",food jgn coba digrab ampun habisin aja nunggu yg killat juuga aja anjirrr wkwk menit jncokllh wkwkw,"['food', 'jgn', 'coba', 'digrab', 'ampun', 'habisin', 'aja', 'nunggu', 'yg', 'killat', 'juuga', 'aja', 'anjirrr', 'wkwk', 'menit', 'jncokllh', 'wkwkw']",netral,negatif,negatif
Pengguna Google,5,Puas,Puas,puas,['puas'],netral,positif,positif
Pengguna Google,3,"g bisa batalin pesanan,","g bisa batalin pesanan,",g batalin pesan,"['g', 'batalin', 'pesan']",netral,netral,netral
Pengguna Google,1,"gak bisa dipake, masuk akun verifikasi muka gak kelar2","tidak bisa dipake, masuk akun verifikasi muka tidak kelar2",gak dipake masuk akun verifikasi muka gak,"['gak', 'dipake', 'masuk', 'akun', 'verifikasi', 'muka', 'gak']",netral,negatif,negatif
Pengguna Google,5,good💪,good💪,,[],netral,positif,positif
Pengguna Google,5,gercep,gercep,gercep,['gercep'],netral,positif,positif
Pengguna Google,5,good 👍,good 👍,good,['good'],netral,positif,positif
Pengguna Google,5,Tetap jaga mutu pelayanan nya yaa.. Yang sudah baik agar menjadi semakin baik,Tetap jaga mutu pelayanan  yaa.. Yang sudah baik agar menjadi semakin baik,jaga mutu layan nya yaa,"['jaga', 'mutu', 'layan', 'nya', 'yaa']",positif,positif,positif
Pengguna Google,5,👍👍,👍👍,,[],netral,positif,positif
Pengguna Google,5,"sangat membantu sekali...dalam keaadaan mendesak,,sangat membantu dalam keadaan...sibuk dalam bekerja....","sangat membantu sekali...dalam keaadaan mendesak,,sangat membantu dalam keadaan...sibuk dalam bekerja....",bantu keaadaan desak bantu sibuk,"['bantu', 'keaadaan', 'desak', 'bantu', 'sibuk']",netral,positif,positif
Pengguna Google,5,sangat baik orang nya,sangat baik orang ,orang nya,"['orang', 'nya']",positif,positif,positif
Pengguna Google,1,aplikasi super murah gak pikirkan bagaimana kesejahteraan mitranya... layanan hemat selalu di tawarkan diawal pelanggan memesan,aplikasi super murah tidak pikirkan bagaimana kesejahteraan mitranya... layanan hemat selalu di tawarkan diawal pelanggan memesan,aplikasi super murah gak pikir sejahtera mitra layan hemat tawar awal langgan mes,"['aplikasi', 'super', 'murah', 'gak', 'pikir', 'sejahtera', 'mitra', 'layan', 'hemat', 'tawar', 'awal', 'langgan', 'mes']",positif,negatif,negatif
Pengguna Google,4,pelayanan nya baik,pelayanan  baik,layan nya,"['layan', 'nya']",positif,positif,positif
Pengguna Google,5,perjalanan sangat aman,perjalanan sangat aman,jalan aman,"['jalan', 'aman']",positif,positif,positif
Pengguna Google,5,lebih praktis,lebih praktis,praktis,['praktis'],positif,positif,positif
Pengguna Google,1,"app anjj. org g ada yg pesen grabxpress, tau2 mau ada kurir datang mau jemput barang. baru cek harga g ada yg klik order bhkan alamat pnerima jg blm ssuai. tau2 kurir mau datang aja bhkan detail harga jg g ada. lama2 gajee bgt ..","app anjj. org g ada yang pesen grabxpress, tau2 mau ada kurir datang mau jemput barang. baru cek harga g ada yang klik order bhkan alamat pnerima jg belum ssuai. tau2 kurir mau datang aja bhkan detail harga jg g ada. lama2 gajee sekali ..",app anjj org g yg sen grabxpress kurir jemput barang cek harga g yg klik order bhkan alamat pnerima jg blm ssuai kurir aja bhkan detail harga jg g gajee bgt,"['app', 'anjj', 'org', 'g', 'yg', 'sen', 'grabxpress', 'kurir', 'jemput', 'barang', 'cek', 'harga', 'g', 'yg', 'klik', 'order', 'bhkan', 'alamat', 'pnerima', 'jg', 'blm', 'ssuai', 'kurir', 'aja', 'bhkan', 'detail', 'harga', 'jg', 'g', 'gajee', 'bgt']",netral,negatif,negatif
Pengguna Google,5,sangat bagus respon cpat,sangat bagus respon cpat,bagus respon cpat,"['bagus', 'respon', 'cpat']",positif,positif,positif
Pengguna Google,4,👌,👌,,[],netral,positif,positif
Pengguna Google,2,"kenapa apk grab orang² nya ga pernah on time ya? selalu kita yang nunggu pasti dia harus siap2 dlu lah apalah,tapi giliran kita mesen buat nunggu sebentar aja di batalin gtu aja sama abang² nya pdhl kita juga mesen nungguin dia siap² juga","kenapa apk grab orang²  tidak pernah on time ya? selalu kita yang nunggu pasti dia harus siap2 dlu lah apalah,tapi giliran kita mesen untuk nunggu sebentar aja di batalin gtu aja sama abang²  pdhl kita juga mesen nungguin dia siap² juga",apk grab nya ga on time ya nunggu dlu apa gilir mesen nunggu sebentar aja batalin gtu aja nya pdhl mesen nungguin,"['apk', 'grab', 'nya', 'ga', 'on', 'time', 'ya', 'nunggu', 'dlu', 'apa', 'gilir', 'mesen', 'nunggu', 'sebentar', 'aja', 'batalin', 'gtu', 'aja', 'nya', 'pdhl', 'mesen', 'nungguin']",netral,negatif,negatif
Pengguna Google,5,Selamat,Selamat,selamat,['selamat'],netral,positif,positif
Pengguna Google,5,Alhamdulillah sangat membantu ada apk grab,Alhamdulillah sangat membantu ada apk grab,alhamdulillah bantu apk grab,"['alhamdulillah', 'bantu', 'apk', 'grab']",netral,positif,positif
Pengguna Google,2,penemuan untuk driver sangat jauh dan saya harus menunggu sampai setengah jam setiap kali saya mengorder layanan bike pasti mendapatkan lokasi driver yang sangat jauh dari posisi penjemputan saya gimana ni pihak grab bisa kah untuk mengatasi keluhan para pelanggan nya,penemuan untuk driver sangat jauh dan saya harus menunggu sampai setengah jam setiap kali saya mengorder layanan bike pasti mendapatkan lokasi driver yang sangat jauh dari posisi penjemputan saya gimana ni pihak grab bisa kah untuk mengatasi keluhan para pelanggan ,temu driver tunggu jam kali order layan bike lokasi driver posisi jemput gimana ni grab kah atas keluh langgan nya,"['temu', 'driver', 'tunggu', 'jam', 'kali', 'order', 'layan', 'bike', 'lokasi', 'driver', 'posisi', 'jemput', 'gimana', 'ni', 'grab', 'kah', 'atas', 'keluh', 'langgan', 'nya']",netral,negatif,negatif
Pengguna Google,4,Good,Good,good,['good'],netral,positif,positif
