userName;score;content;clean_text;sentiment
Pengguna Google;5;grab cepat dan baik;grab cepat dan baik;positif
Pengguna Google;5;bagus berguna;bagus berguna;positif
Pengguna Google;4;ok sagat membantu;ok sagat membantu;positif
Pengguna Google;5;trimakasih buat grab yg telah mengantar perjalanan ku dengan baik sampai ke tempat tujuan, dengan driver yang ramah;trimakasih buat grab yg telah mengantar perjalanan ku dengan baik sampai ke tempat tujuan dengan driver yang ramah;positif
Pengguna Google;4;yaaaa;yaaaa;positif
Pengguna Google;5;trimakasih mas;trimakasih mas;positif
Pengguna Google;2;payah grab. untuk pengembalian dana sangan lama. pdhl kesalahan dr merchant dan sistemnya sendiri. chat bot tidak membantu. tidak ada layanan via customer service lamgsung. AI boleh, tp tetap butuh manusia yg responsif;payah grab untuk pengembalian dana sangan lama pdhl kesalahan dr merchant dan sistemnya sendiri chat bot tidak membantu tidak ada layanan via customer service lamgsung ai boleh tp tetap butuh manusia yg responsif;negatif
Pengguna Google;5;nyaman pengemudi ramah;nyaman pengemudi ramah;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;bagus sekali;bagus sekali;positif
Pengguna Google;5;sangat membantu sekali;sangat membantu sekali;positif
Pengguna Google;5;pelayanan bagus;pelayanan bagus;positif
Pengguna Google;5;Sangat membantu😄;sangat membantu;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;cukup membatu klo ngk ada ojek;cukup membatu klo ngk ada ojek;positif
Pengguna Google;5;sanggat membantu dalam waktu mendesak👍🫶;sanggat membantu dalam waktu mendesak;positif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;5;sangat membantu dan hemat waktu...;sangat membantu dan hemat waktu;positif
Pengguna Google;5;Terima kasih banyak 🙏;terima kasih banyak;positif
Pengguna Google;5;berjalan dengan baik;berjalan dengan baik;positif
Pengguna Google;5;mantap dan nyaman serta mengerti jalan;mantap dan nyaman serta mengerti jalan;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;sangat membantu dalam berkendaraan hilir mudik satu tempat ke tempat lain praktis dan simpel;sangat membantu dalam berkendaraan hilir mudik satu tempat ke tempat lain praktis dan simpel;positif
Pengguna Google;5;semoga lebih baik dan baik;semoga lebih baik dan baik;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;ok banget;ok banget;positif
Pengguna Google;1;terkadang drivernya ambil orderan,tp kadang kita yg suruh batalin jika mereka tdk mau ambil. dan terkadang orderan sudah diambil tp arahnya bukan ke lokasi si pemesan tp ke lokasi lain dengan alasan ada keperluan;terkadang drivernya ambil orderantp kadang kita yg suruh batalin jika mereka tdk mau ambil dan terkadang orderan sudah diambil tp arahnya bukan ke lokasi si pemesan tp ke lokasi lain dengan alasan ada keperluan;negatif
Pengguna Google;5;Ter the best;ter the best;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;Pagi ini drivernya cepat tanggap dan aman;pagi ini drivernya cepat tanggap dan aman;positif
Pengguna Google;2;GIMANA SIHH GRAB, KATANY NUNGGUIN CUMA 4 MENIT, SAYA NUNGGUIN DRIVER SAMPE 10 MENIT GA SAMPE SAMPE TAPI DI WAKTUNYA BARU JALAN 3 MENIT.;gimana sihh grab katany nungguin cuma menit saya nungguin driver sampe menit ga sampe sampe tapi di waktunya baru jalan menit;negatif
Pengguna Google;1;susah cari driver di jam pagi;susah cari driver di jam pagi;negatif
Pengguna Google;4;puas,dan nyaman;puasdan nyaman;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;3;sangat bagus;sangat bagus;netral
Pengguna Google;1;Akun saya diblokir;akun saya diblokir;negatif
Pengguna Google;5;cocok buat yang suka kelaparan tengah malam;cocok buat yang suka kelaparan tengah malam;positif
Pengguna Google;5;ok banget;ok banget;positif
Pengguna Google;5;so far so good;so far so good;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;4;Good job;good job;positif
Pengguna Google;5;orang nya ramah baik;orang nya ramah baik;positif
Pengguna Google;5;Thanks for reaching out! Choose an option below or describe your issue in one single message, and we'll try to find the right solution for you. 🙏;thanks for reaching out choose an option below or describe your issue in one single message and well try to find the right solution for you;positif
Pengguna Google;5;good;good;positif
Pengguna Google;4;kecewa banget pas order makanan ga bisa chat resto dan ga bisa cancel pesanan padahal blom dapet driver;kecewa banget pas order makanan ga bisa chat resto dan ga bisa cancel pesanan padahal blom dapet driver;positif
Pengguna Google;5;pokoke mantaaap.;pokoke mantaaap;positif
Pengguna Google;5;grab maknyos semakin merakyat;grab maknyos semakin merakyat;positif
Pengguna Google;5;cepat dan tanggap;cepat dan tanggap;positif
Pengguna Google;5;saya sangat puas;saya sangat puas;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;4;tolong pantau terus ojol yg menggunakan FAKE GPS capek nunggu sumpah 20mnt!?;tolong pantau terus ojol yg menggunakan fake gps capek nunggu sumpah mnt;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;4;penting sekali;penting sekali;positif
Pengguna Google;5;🤩;;positif
Pengguna Google;5;baik dalam pelayanan;baik dalam pelayanan;positif
Pengguna Google;2;gak banget biaya penanganan dan biaya aplikasi lu buat grabfood, kikir;gak banget biaya penanganan dan biaya aplikasi lu buat grabfood kikir;negatif
Pengguna Google;1;sangat membantu sekali;sangat membantu sekali;negatif
Pengguna Google;2;aplikasi emot ,padahal sinyal bagus;aplikasi emot padahal sinyal bagus;negatif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;puas;puas;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;mantap biasa nya susah nyari greb di ciberem;mantap biasa nya susah nyari greb di ciberem;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;nyata;nyata;positif
Pengguna Google;2;saat dibutuhkan, malah minta update dulu...;saat dibutuhkan malah minta update dulu;negatif
Pengguna Google;3;orderan skgdlm bentuk gandeng sehinggaa pesanan lama sampainya..;orderan skgdlm bentuk gandeng sehinggaa pesanan lama sampainya;netral
Pengguna Google;5;aplikasi nya sangat membantu saya dalam menjalankan ke hidupan Sahari Hari;aplikasi nya sangat membantu saya dalam menjalankan ke hidupan sahari hari;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;1;akun ku gakbisa di masukin tolong di perbaiki;akun ku gakbisa di masukin tolong di perbaiki;negatif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;pelayanan baik;pelayanan baik;positif
Pengguna Google;5;cepat nyaman;cepat nyaman;positif
Pengguna Google;4;tolong kasih Metode pembayaran pakai ShopeePay dong miin atau dana;tolong kasih metode pembayaran pakai shopeepay dong miin atau dana;positif
Pengguna Google;5;pelayanan nya ramah;pelayanan nya ramah;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;driver ramah dan profesional;driver ramah dan profesional;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;1;toko lagi gangguan , belanjaan tidak bisa di input, tapi batalin pesanan susahnya setengah mampus.;toko lagi gangguan belanjaan tidak bisa di input tapi batalin pesanan susahnya setengah mampus;negatif
Pengguna Google;5;sangat mmbntu;sangat mmbntu;positif
Pengguna Google;5;ramah;ramah;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;1;pernah pesan minuman dingin,kok lama bgt pikirku ...ehh ternyata yg nganter pesanan naik sepeda.gila ngga sih dan kebiasaan ojol,motor nya ga sesuai aplikasi...;pernah pesan minuman dinginkok lama bgt pikirku ehh ternyata yg nganter pesanan naik sepedagila ngga sih dan kebiasaan ojolmotor nya ga sesuai aplikasi;negatif
Pengguna Google;4;bagus cumaa kadang nge lag;bagus cumaa kadang nge lag;positif
Pengguna Google;5;tingkatkan lagi;tingkatkan lagi;positif
Pengguna Google;5;60% puas..Tingkatkan pelayanan..bagus..dipertahankan n d tingkatkan kebersihan mobil n keramahan supir. serta paham Map. .;puastingkatkan pelayananbagusdipertahankan n d tingkatkan kebersihan mobil n keramahan supir serta paham map;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;ramah;ramah;positif
Pengguna Google;5;yg terbaik dan nyaman ....;yg terbaik dan nyaman;positif
Pengguna Google;1;tidak dapat penjemputan;tidak dapat penjemputan;negatif
Pengguna Google;5;baik sekali;baik sekali;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;sangat membantu dan tidak ribet;sangat membantu dan tidak ribet;positif
Pengguna Google;5;aplikasi ini sangat membantu saya;aplikasi ini sangat membantu saya;positif
Pengguna Google;5;saya lebih suka driver grab ramah baik cepet juga kalo pesan makanan atau paket instan mantap;saya lebih suka driver grab ramah baik cepet juga kalo pesan makanan atau paket instan mantap;positif
Pengguna Google;5;good;good;positif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;good;good;positif
Pengguna Google;5;grab mantap semoga kedepannya makin sukses;grab mantap semoga kedepannya makin sukses;positif
Pengguna Google;5;sippp;sippp;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;1;PEMBAYARAN TIDAK BISA TUNAI!! SANGAT MENYULITKAN!!! TIDAK BERGUNA!!;pembayaran tidak bisa tunai sangat menyulitkan tidak berguna;negatif
Pengguna Google;5;bagus aplikasiny;bagus aplikasiny;positif
Pengguna Google;5;Terimakasih pelayanan Grab Bike Bagus Murah dan Cepat, Supirnya ramah dan baik;terimakasih pelayanan grab bike bagus murah dan cepat supirnya ramah dan baik;positif
Pengguna Google;5;tks, sangatmembantu;tks sangatmembantu;positif
Pengguna Google;5;sempurna next order lagi;sempurna next order lagi;positif
Pengguna Google;5;sangat membantu dalam kendaraan;sangat membantu dalam kendaraan;positif
Pengguna Google;4;pesanan sesuai ekspektasi;pesanan sesuai ekspektasi;positif
Pengguna Google;4;sangat bagus...tepat waktu dan ramah;sangat bagustepat waktu dan ramah;positif
Pengguna Google;5;bagus sekai;bagus sekai;positif
Pengguna Google;5;mmbantu disaat tak ada kendaraan;mmbantu disaat tak ada kendaraan;positif
Pengguna Google;1;merasa terbantu;merasa terbantu;negatif
Pengguna Google;5;baik;baik;positif
Pengguna Google;1;Selamat pagi kepada admin GRAB saya selaku Pelanggan tetap ojol minta tolong jangan kebanyakan promo mulu kasihan sama mitra driver aplikasi yang lain yang mencari rezeki gara² kebanyakan promonya mulu nihh mohon info lebih lanjut dan terima kasih;selamat pagi kepada admin grab saya selaku pelanggan tetap ojol minta tolong jangan kebanyakan promo mulu kasihan sama mitra driver aplikasi yang lain yang mencari rezeki gara² kebanyakan promonya mulu nihh mohon info lebih lanjut dan terima kasih;negatif
Pengguna Google;4;! nnaon wkwkwkwkw k alaman O l lqqqq n ada l am wkwk kkq llqllll wkwkwkwkwkwkwkwk l lwallllpl;nnaon wkwkwkwkw k alaman o l lqqqq n ada l am wkwk kkq llqllll wkwkwkwkwkwkwkwk l lwallllpl;positif
Pengguna Google;5;bgus;bgus;positif
Pengguna Google;5;membantu;membantu;positif
Pengguna Google;5;Terima kasih pengantaran dengan cepat dan aman;terima kasih pengantaran dengan cepat dan aman;positif
Pengguna Google;5;ramah;ramah;positif
Pengguna Google;3;nyaman;nyaman;netral
Pengguna Google;5;semakin bingung memakai aplikasi ini pengen cakap kotor anj;semakin bingung memakai aplikasi ini pengen cakap kotor anj;positif
Pengguna Google;4;bike hemat sngat membantu 😎;bike hemat sngat membantu;positif
Pengguna Google;5;alhamdulillah sangat menyenang dan sopan;alhamdulillah sangat menyenang dan sopan;positif
Pengguna Google;5;nice app;nice app;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;"Tolong perbaiki Ovo paylaternya karna tidak bisa di buka ! sedangkan di email ada tagihan.. saya mau liat tidak bisa malah tulisannya ""gagal memuat konten"" TOLONG DI PERBAIKI";tolong perbaiki ovo paylaternya karna tidak bisa di buka sedangkan di email ada tagihan saya mau liat tidak bisa malah tulisannya gagal memuat konten tolong di perbaiki;positif
Pengguna Google;5;aplikasi top dengan sekali klik kita bisa pesan apapun dan pengiriman cepat banget kok pokoknya mantap tapi murahin dikit dong ongkos ongkir masa makananya masih mahalan ongkos kirim masa di kota sendiri tp mahal banget ongkirnya;aplikasi top dengan sekali klik kita bisa pesan apapun dan pengiriman cepat banget kok pokoknya mantap tapi murahin dikit dong ongkos ongkir masa makananya masih mahalan ongkos kirim masa di kota sendiri tp mahal banget ongkirnya;positif
Pengguna Google;5;saya sering menggunakan aplikasi ini ketika sedang bepergian dan aplikasi ini sangat membantu dalam perjalanan terutama waktu ke luar daerah.;saya sering menggunakan aplikasi ini ketika sedang bepergian dan aplikasi ini sangat membantu dalam perjalanan terutama waktu ke luar daerah;positif
Pengguna Google;5;nice;nice;positif
Pengguna Google;5;cepat;cepat;positif
Pengguna Google;1;aplikasi busuk suka layar putih jangan didownload, download yg lain aja;aplikasi busuk suka layar putih jangan didownload download yg lain aja;negatif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;sangat mantap bos;sangat mantap bos;positif
Pengguna Google;5;pertahankan kepercayaan konsumen;pertahankan kepercayaan konsumen;positif
Pengguna Google;5;ramah, sopan, tepat waktu, nyaman;ramah sopan tepat waktu nyaman;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;baik ramah;baik ramah;positif
Pengguna Google;5;oke dreve nya baik hati;oke dreve nya baik hati;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;mantab Joss;mantab joss;positif
Pengguna Google;5;salam grab ada yang ingin saya tanyakan 1. pada aplikasi ini (Grab Taxi&food delivery)pada menu navigasi terdapat tampilan beberapa driver yang tampak dalam map navigasi tersebut. ada yang berwarna hijau, kuning, ungu dan mereh . pada satu driver terkadang warnya berubah 2. apa arti warna dari driver tesebut. mohon penjelasannya;salam grab ada yang ingin saya tanyakan pada aplikasi ini grab taxifood deliverypada menu navigasi terdapat tampilan beberapa driver yang tampak dalam map navigasi tersebut ada yang berwarna hijau kuning ungu dan mereh pada satu driver terkadang warnya berubah apa arti warna dari driver tesebut mohon penjelasannya;positif
Pengguna Google;1;Bentar up date bentar up date celeh;bentar up date bentar up date celeh;negatif
Pengguna Google;5;driver ramah jg rapi;driver ramah jg rapi;positif
Pengguna Google;1;Kecewa bgt sama drivernya yg red flag parah!! Kalo 1-2 sih mending lah ini hampir semuanyaaaa :) Emg sebelum di acc jadi driver kgk ada test psikologi dulu ? Jujur sangat merugikan cust bgt :) Udah mah kita yg nunggu lama pas dateng eh drivernya ngegas² + nyolot gak jelas! Pdhl kalo gak niat diambil mending bilang dr awal biar bisa di cancel dan cari driver yg lain! Lah ini udah mah kita yg nunggu eh drivernya seenaknya maki² cust bener² ATTITUDE NOL!!;kecewa bgt sama drivernya yg red flag parah kalo sih mending lah ini hampir semuanyaaaa emg sebelum di acc jadi driver kgk ada test psikologi dulu jujur sangat merugikan cust bgt udah mah kita yg nunggu lama pas dateng eh drivernya ngegas² nyolot gak jelas pdhl kalo gak niat diambil mending bilang dr awal biar bisa di cancel dan cari driver yg lain lah ini udah mah kita yg nunggu eh drivernya seenaknya maki² cust bener² attitude nol;negatif
Pengguna Google;5;sangat okey;sangat okey;positif
Pengguna Google;1;pesan mie gacoan 4 item yang dikirim cuma 3 item,baru pertama x pake aplikasi grab uda kecewa💔;pesan mie gacoan item yang dikirim cuma itembaru pertama x pake aplikasi grab uda kecewa;negatif
Pengguna Google;3;agak kesel sebenernya si tiap buka apk ini pasti suruh update terus, mna jarang bgt dpet diskon makanan lgi;agak kesel sebenernya si tiap buka apk ini pasti suruh update terus mna jarang bgt dpet diskon makanan lgi;netral
