userName,score,content,clean_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,1,"pesan 1 makanan bayarnya seharga 2 makanan,biaya naik blm sama ongkir nya mntab",pesan makanan bayarnya seharga makananbiaya naik belum sama ongkir  mntab,"['pesan', 'makanan', 'bayarnya', 'seharga', 'makananbiaya', 'naik', 'blm', 'sama', 'ongkir', 'nya', 'mntab']",positif,negatif,negatif
Pengguna Google,5,manfaat,manfaat,['manfaat'],netral,positif,positif
Pengguna Google,4,kepada driver mobil Daihatsu senia warna abu abu dengan plat BK1210AEX tolong admin di infokan ke drivernya untuk mengembalikan handphone Infinix type note 40 pro casing karet bewarna hitam polos bahwasanya ada barang tertinggal yang dimana data nya saya sangat butuh tolong secepatnya ya terimakasih,kepada driver mobil daihatsu senia warna abu abu dengan plat bkaex tolong admin di infokan ke drivernya untuk mengembalikan handphone infinix type note pro casing karet bewarna hitam polos bahwasanya ada barang tertinggal yang dimana data  saya sangat butuh tolong secepatnya ya terimakasih,"['kepada', 'driver', 'mobil', 'daihatsu', 'senia', 'warna', 'abu', 'abu', 'dengan', 'plat', 'bkaex', 'tolong', 'admin', 'di', 'infokan', 'ke', 'drivernya', 'untuk', 'mengembalikan', 'handphone', 'infinix', 'type', 'note', 'pro', 'casing', 'karet', 'bewarna', 'hitam', 'polos', 'bahwasanya', 'ada', 'barang', 'tertinggal', 'yang', 'dimana', 'data', 'nya', 'saya', 'sangat', 'butuh', 'tolong', 'secepatnya', 'ya', 'terimakasih']",netral,positif,positif
Pengguna Google,5,on the way hotel bintang⭐ 5,on the way hotel bintang,"['on', 'the', 'way', 'hotel', 'bintang']",netral,positif,positif
Pengguna Google,3,APLIKASI TERLEMOT DI DUNIA YANG PERNAH ADA !!!!,aplikasi terlemot di dunia yang pernah ada,"['aplikasi', 'terlemot', 'di', 'dunia', 'yang', 'pernah', 'ada']",netral,netral,netral
Pengguna Google,1,"app gob lok bikin kecewa gw udah topup sesuai pesanan ambil ongkir paling hemat, setelah di isi tiba2 ongkir pindah ke yang mahal.. gob lok 👊👊👊 gw kagak mau pake app ini lagi",app gob lok bikin kecewa saya udah topup sesuai pesanan ambil ongkir paling hemat setelah di isi tiba ongkir pindah ke yang mahal gob lok saya kagak mau pake app ini lagi,"['app', 'gob', 'lok', 'bikin', 'kecewa', 'gw', 'udah', 'topup', 'sesuai', 'pesanan', 'ambil', 'ongkir', 'paling', 'hemat', 'setelah', 'di', 'isi', 'tiba', 'ongkir', 'pindah', 'ke', 'yang', 'mahal', 'gob', 'lok', 'gw', 'kagak', 'mau', 'pake', 'app', 'ini', 'lagi']",negatif,negatif,negatif
Pengguna Google,4,baik,baik,['baik'],positif,positif,positif
Pengguna Google,5,god job,god job,"['god', 'job']",netral,positif,positif
Pengguna Google,3,"Kenapa tiap musim hujan, selalu susah dapat driver car,",kenapa tiap musim hujan selalu susah dapat driver car,"['kenapa', 'tiap', 'musim', 'hujan', 'selalu', 'susah', 'dapat', 'driver', 'car']",negatif,netral,negatif
Pengguna Google,1,"grab kalo mau ubah fitur baru kasih informasi dong , gara' fitur baru itu saya tidak jadi kerja , terus saya mohon jangan buat fitur verifikasi wajah karena gak semua orang punya kamera bagus",grab kalau mau ubah fitur baru kasih informasi dong gara fitur baru itu saya tidak jadi kerja terus saya mohon jangan untuk fitur verifikasi wajah karena tidak semua orang punya kamera bagus,"['grab', 'kalo', 'mau', 'ubah', 'fitur', 'baru', 'kasih', 'informasi', 'dong', 'gara', 'fitur', 'baru', 'itu', 'saya', 'tidak', 'jadi', 'kerja', 'terus', 'saya', 'mohon', 'jangan', 'buat', 'fitur', 'verifikasi', 'wajah', 'karena', 'gak', 'semua', 'orang', 'punya', 'kamera', 'bagus']",positif,negatif,negatif
Pengguna Google,4,good,good,['good'],netral,positif,positif
Pengguna Google,5,cepat dan tepat,cepat dan tepat,"['cepat', 'dan', 'tepat']",positif,positif,positif
Pengguna Google,5,Ok,oke,['ok'],netral,positif,positif
Pengguna Google,1,"Minta update mulu, baru 2 hari yg lalu update, hari ini minta update lagi 😣 Help center sangat lambat menangani laporan, masih bagusan aplikasi gojek dan maxim..",minta update mulu baru hari yang lalu update hari ini minta update lagi help center sangat lambat menangani laporan masih bagusan aplikasi gojek dan maxim,"['minta', 'update', 'mulu', 'baru', 'hari', 'yg', 'lalu', 'update', 'hari', 'ini', 'minta', 'update', 'lagi', 'help', 'center', 'sangat', 'lambat', 'menangani', 'laporan', 'masih', 'bagusan', 'aplikasi', 'gojek', 'dan', 'maxim']",negatif,negatif,negatif
Pengguna Google,5,selama saya pake grab Alhamdulillah drivernya smua sesuai ekspektasi sy terimakasih grab telah mjadi pilihan utk transportasi yang baik,selama saya pake grab alhamdulillah drivernya smua sesuai ekspektasi saya terimakasih grab telah mjadi pilihan untuk transportasi yang baik,"['selama', 'saya', 'pake', 'grab', 'alhamdulillah', 'drivernya', 'smua', 'sesuai', 'ekspektasi', 'sy', 'terimakasih', 'grab', 'telah', 'mjadi', 'pilihan', 'utk', 'transportasi', 'yang', 'baik']",positif,positif,positif
Pengguna Google,1,NGAWURRR MAPNYA,ngawurrr mapnya,"['ngawurrr', 'mapnya']",netral,negatif,negatif
Pengguna Google,5,Nice,nice,['nice'],netral,positif,positif
Pengguna Google,1,2x lunas ovo paylater kenapa limit jadi 1 RP aneh banget aplikasi ovo paylater nya,x lunas ovo paylater kenapa limit jadi rp aneh sekali aplikasi ovo paylater ,"['x', 'lunas', 'ovo', 'paylater', 'kenapa', 'limit', 'jadi', 'rp', 'aneh', 'banget', 'aplikasi', 'ovo', 'paylater', 'nya']",negatif,negatif,negatif
Pengguna Google,5,Sngat membantu perjalanan,sngat membantu perjalanan,"['sngat', 'membantu', 'perjalanan']",netral,positif,positif
Pengguna Google,5,top pokok nya MH ada aplikasi grab sangat membantu,top pokok  mh ada aplikasi grab sangat membantu,"['top', 'pokok', 'nya', 'mh', 'ada', 'aplikasi', 'grab', 'sangat', 'membantu']",positif,positif,positif
Pengguna Google,1,"punya driver tolol"" bgt dah, pesan grbcar xl krn emg 6 org malah gamau, udh misikin banyak gaya",punya driver tolol sekali dah pesan grbcar xl karena emg org malah gamau sudah misikin banyak gaya,"['punya', 'driver', 'tolol', 'bgt', 'dah', 'pesan', 'grbcar', 'xl', 'krn', 'emg', 'org', 'malah', 'gamau', 'udh', 'misikin', 'banyak', 'gaya']",netral,negatif,negatif
Pengguna Google,5,cukup membantu,cukup membantu,"['cukup', 'membantu']",netral,positif,positif
Pengguna Google,5,menarik supirnya sangat ramah,menarik supirnya sangat ramah,"['menarik', 'supirnya', 'sangat', 'ramah']",positif,positif,positif
Pengguna Google,5,bikin hidup lebih mudah,bikin hidup lebih mudah,"['bikin', 'hidup', 'lebih', 'mudah']",positif,positif,positif
Pengguna Google,5,super bagus,super bagus,"['super', 'bagus']",positif,positif,positif
Pengguna Google,4,Bagus sih tapi untuk setiap masalah penanganan sangat lama 😓 aku nunggu 3-4 hari masih belum selesai,bagus sih tapi untuk setiap masalah penanganan sangat lama saya nunggu hari masih belum selesai,"['bagus', 'sih', 'tapi', 'untuk', 'setiap', 'masalah', 'penanganan', 'sangat', 'lama', 'aku', 'nunggu', 'hari', 'masih', 'belum', 'selesai']",positif,positif,positif
Pengguna Google,1,Dapat limit paylater 3jt pas ganti hp malah limit berkurang jadi 300rb eeh baru pakai limit 180rb langsung habis sisa Rp.0 Paylater apaan nih paraah..,dapat limit paylater jt pas ganti hp malah limit berkurang jadi rb eeh baru pakai limit rb langsung habis sisa rp paylater apaan nih paraah,"['dapat', 'limit', 'paylater', 'jt', 'pas', 'ganti', 'hp', 'malah', 'limit', 'berkurang', 'jadi', 'rb', 'eeh', 'baru', 'pakai', 'limit', 'rb', 'langsung', 'habis', 'sisa', 'rp', 'paylater', 'apaan', 'nih', 'paraah']",netral,negatif,negatif
Pengguna Google,5,puas banget,puas sekali,"['puas', 'banget']",positif,positif,positif
Pengguna Google,5,driver baik sekali n ramah,driver baik sekali n ramah,"['driver', 'baik', 'sekali', 'n', 'ramah']",positif,positif,positif
Pengguna Google,5,senang sekali ada aplikasi ini memudahkan customer untuk belanja,senang sekali ada aplikasi ini memudahkan customer untuk belanja,"['senang', 'sekali', 'ada', 'aplikasi', 'ini', 'memudahkan', 'customer', 'untuk', 'belanja']",positif,positif,positif
Pengguna Google,5,pertahankan yg sudah sangat baik,pertahankan yang sudah sangat baik,"['pertahankan', 'yg', 'sudah', 'sangat', 'baik']",positif,positif,positif
Pengguna Google,1,"mau checkout barang pilihnya tunai, udah sejam nunggu nggk di proses, katanya nggk nerima Tunai. kalau nggk nerima Tunai tuh ngomong dari awal. Nggk lagi pake grab, ovo kena biaya admin 2.500 preett",mau checkout barang pilihnya tunai udah sejam nunggu nggk di proses katanya nggk nerima tunai kalau nggk nerima tunai tuh ngomong dari awal nggk lagi pake grab ovo kena biaya admin preett,"['mau', 'checkout', 'barang', 'pilihnya', 'tunai', 'udah', 'sejam', 'nunggu', 'nggk', 'di', 'proses', 'katanya', 'nggk', 'nerima', 'tunai', 'kalau', 'nggk', 'nerima', 'tunai', 'tuh', 'ngomong', 'dari', 'awal', 'nggk', 'lagi', 'pake', 'grab', 'ovo', 'kena', 'biaya', 'admin', 'preett']",netral,negatif,negatif
Pengguna Google,5,oke👍,oke,['oke'],netral,positif,positif
Pengguna Google,2,petanya tidak akurat dan tidak konsisten dengan map yang lain,petanya tidak akurat dan tidak konsisten dengan map yang lain,"['petanya', 'tidak', 'akurat', 'dan', 'tidak', 'konsisten', 'dengan', 'map', 'yang', 'lain']",netral,negatif,negatif
Pengguna Google,5,pengiriman cepat,pengiriman cepat,"['pengiriman', 'cepat']",positif,positif,positif
Pengguna Google,5,✌🏻,,[],netral,positif,positif
Pengguna Google,5,bagus.,bagus,['bagus'],positif,positif,positif
Pengguna Google,5,aplikasinya memuaskan banyak diskon lagi,aplikasinya memuaskan banyak diskon lagi,"['aplikasinya', 'memuaskan', 'banyak', 'diskon', 'lagi']",positif,positif,positif
Pengguna Google,5,memudahkan,memudahkan,['memudahkan'],netral,positif,positif
Pengguna Google,5,nyaman bgt pake grab,nyaman sekali pake grab,"['nyaman', 'bgt', 'pake', 'grab']",positif,positif,positif
Pengguna Google,5,"murah dan terjangkau harganya,cocok buat pelajar",murah dan terjangkau harganyacocok untuk pelajar,"['murah', 'dan', 'terjangkau', 'harganyacocok', 'buat', 'pelajar']",positif,positif,positif
Pengguna Google,5,aman dan murah,aman dan murah,"['aman', 'dan', 'murah']",positif,positif,positif
Pengguna Google,4,"jalan Baros sukataris cianjur sudah di buka tidak perlu mutar lagi, tolong perbaiki petanya, trus semenjak update ini posisi di Cariu Bogor 2x grab lewat gak di terima apa gak nyambung ya",jalan baros sukataris cianjur sudah di buka tidak perlu mutar lagi tolong perbaiki petanya trus semenjak update ini posisi di cariu bogor x grab lewat tidak di terima apa tidak nyambung ya,"['jalan', 'baros', 'sukataris', 'cianjur', 'sudah', 'di', 'buka', 'tidak', 'perlu', 'mutar', 'lagi', 'tolong', 'perbaiki', 'petanya', 'trus', 'semenjak', 'update', 'ini', 'posisi', 'di', 'cariu', 'bogor', 'x', 'grab', 'lewat', 'gak', 'di', 'terima', 'apa', 'gak', 'nyambung', 'ya']",netral,positif,positif
Pengguna Google,5,biarkan bintang berbicara,biarkan bintang berbicara,"['biarkan', 'bintang', 'berbicara']",netral,positif,positif
Pengguna Google,5,mantap promo banyak datang sesuai waktu yang ditentukan keren pokok nya👍👍,mantap promo banyak datang sesuai waktu yang ditentukan keren pokok ,"['mantap', 'promo', 'banyak', 'datang', 'sesuai', 'waktu', 'yang', 'ditentukan', 'keren', 'pokok', 'nya']",positif,positif,positif
Pengguna Google,5,bagus tepat waktu,bagus tepat waktu,"['bagus', 'tepat', 'waktu']",positif,positif,positif
Pengguna Google,5,pokoknya Grab oke....,pokoknya grab oke,"['pokoknya', 'grab', 'oke']",netral,positif,positif
Pengguna Google,5,rama saat dijalan,rama saat dijalan,"['rama', 'saat', 'dijalan']",netral,positif,positif
Pengguna Google,5,"Bagus, 20-10-2025",bagus,['bagus'],positif,positif,positif
Pengguna Google,5,sopir ramah,sopir ramah,"['sopir', 'ramah']",positif,positif,positif
Pengguna Google,5,makin suka sm grab karna banyak promonya jadi bisa lebih hemat. terimakasih :),makin suka sama grab karna banyak promonya jadi bisa lebih hemat terimakasih,"['makin', 'suka', 'sm', 'grab', 'karna', 'banyak', 'promonya', 'jadi', 'bisa', 'lebih', 'hemat', 'terimakasih']",positif,positif,positif
Pengguna Google,1,bermasalah mulu apknya,bermasalah mulu apknya,"['bermasalah', 'mulu', 'apknya']",netral,negatif,negatif
Pengguna Google,1,"ovo paylater saya kenapa hilang saldonya tiba-tiba padahal saya bayarnya lancar, saldonya yang tadinya 6jt pas saya cek limitnya jadi 0 rupiah bagaimana ini grab udah adminnya gede 40rb tapi tetep saya bayar",ovo paylater saya kenapa hilang saldonya tibatiba padahal saya bayarnya lancar saldonya yang tadinya jt pas saya cek limitnya jadi rupiah bagaimana ini grab udah adminnya gede rb tapi tetep saya bayar,"['ovo', 'paylater', 'saya', 'kenapa', 'hilang', 'saldonya', 'tibatiba', 'padahal', 'saya', 'bayarnya', 'lancar', 'saldonya', 'yang', 'tadinya', 'jt', 'pas', 'saya', 'cek', 'limitnya', 'jadi', 'rupiah', 'bagaimana', 'ini', 'grab', 'udah', 'adminnya', 'gede', 'rb', 'tapi', 'tetep', 'saya', 'bayar']",netral,negatif,negatif
Pengguna Google,5,good 👍🏼👍🏼,good,['good'],netral,positif,positif
Pengguna Google,1,"grab yg buat aturan, grab g yg langgar. driver motor di kasi bawaan grabmart sampe 50 kilo, pd hal max di aturan cm 20 kilo. hrs nya untuk berat di atas 20 kilo langsung pilih ke mobil jangan kasi motor..",grab yang untuk aturan grab g yang langgar driver motor di kasi bawaan grabmart sampe kilo pd hal max di aturan cm kilo harus  untuk berat di atas kilo langsung pilih ke mobil jangan kasi motor,"['grab', 'yg', 'buat', 'aturan', 'grab', 'g', 'yg', 'langgar', 'driver', 'motor', 'di', 'kasi', 'bawaan', 'grabmart', 'sampe', 'kilo', 'pd', 'hal', 'max', 'di', 'aturan', 'cm', 'kilo', 'hrs', 'nya', 'untuk', 'berat', 'di', 'atas', 'kilo', 'langsung', 'pilih', 'ke', 'mobil', 'jangan', 'kasi', 'motor']",netral,negatif,negatif
Pengguna Google,4,layanan prima,layanan prima,"['layanan', 'prima']",netral,positif,positif
Pengguna Google,5,"sangat membantu bngt grab hemat untuk anak sekolah ini worth it bngt, trimakasih grab",sangat membantu bngt grab hemat untuk anak sekolah ini worth it bngt trimakasih grab,"['sangat', 'membantu', 'bngt', 'grab', 'hemat', 'untuk', 'anak', 'sekolah', 'ini', 'worth', 'it', 'bngt', 'trimakasih', 'grab']",positif,positif,positif
Pengguna Google,1,pengemudi lelet super super lama banget grabnya padahal gw mau Sekolah eh malah gak ada pokoknya jelek banget,pengemudi lelet super super lama sekali grabnya padahal saya mau sekolah eh malah tidak ada pokoknya jelek sekali,"['pengemudi', 'lelet', 'super', 'super', 'lama', 'banget', 'grabnya', 'padahal', 'gw', 'mau', 'sekolah', 'eh', 'malah', 'gak', 'ada', 'pokoknya', 'jelek', 'banget']",negatif,negatif,negatif
Pengguna Google,5,Drivernya ramah,drivernya ramah,"['drivernya', 'ramah']",positif,positif,positif
Pengguna Google,5,driver baik,driver baik,"['driver', 'baik']",positif,positif,positif
Pengguna Google,1,"saya tidak pernah pakai grab, , daftar kok akun di bekukan???? urusannya apa !!!!",saya tidak pernah pakai grab daftar kok akun di bekukan urusannya apa,"['saya', 'tidak', 'pernah', 'pakai', 'grab', 'daftar', 'kok', 'akun', 'di', 'bekukan', 'urusannya', 'apa']",netral,negatif,negatif
Pengguna Google,5,So far so good...,so far so good,"['so', 'far', 'so', 'good']",netral,positif,positif
Pengguna Google,5,aplikasi bagusss,aplikasi bagusss,"['aplikasi', 'bagusss']",positif,positif,positif
Pengguna Google,4,Tampilan UI nya mungkin bisa di-update lagi agar newbie friendly karna agak ribet dan bingung dengan tampilan UI nya,tampilan ui  mungkin bisa diupdate lagi agar newbie friendly karna agak ribet dan bingung dengan tampilan ui ,"['tampilan', 'ui', 'nya', 'mungkin', 'bisa', 'diupdate', 'lagi', 'agar', 'newbie', 'friendly', 'karna', 'agak', 'ribet', 'dan', 'bingung', 'dengan', 'tampilan', 'ui', 'nya']",negatif,positif,positif
Pengguna Google,5,mntab garcep,mntab garcep,"['mntab', 'garcep']",netral,positif,positif
Pengguna Google,5,"di bagian Sulawesi Tenggara nggak tersedia, padahal saya mau pesan makanan buat tugas sekolah saya, aplikasi nggak berguna",di bagian sulawesi tenggara tidak tersedia padahal saya mau pesan makanan untuk tugas sekolah saya aplikasi tidak berguna,"['di', 'bagian', 'sulawesi', 'tenggara', 'nggak', 'tersedia', 'padahal', 'saya', 'mau', 'pesan', 'makanan', 'buat', 'tugas', 'sekolah', 'saya', 'aplikasi', 'nggak', 'berguna']",netral,positif,positif
Pengguna Google,5,semoga lebih murah lagi ongkosnya,semoga lebih murah lagi ongkosnya,"['semoga', 'lebih', 'murah', 'lagi', 'ongkosnya']",positif,positif,positif
Pengguna Google,1,jangan instal guys sengaja banget pesanan gak bisa di batalkan biar mereka dapat untung kali mending pake apk lain aja kalo salah pencet kalian yang rugi guys pesanan gak bisa di batalkan,jangan instal guys sengaja sekali pesanan tidak bisa di batalkan biar mereka dapat untung kali mending pake apk lain aja kalau salah pencet kalian yang rugi guys pesanan tidak bisa di batalkan,"['jangan', 'instal', 'guys', 'sengaja', 'banget', 'pesanan', 'gak', 'bisa', 'di', 'batalkan', 'biar', 'mereka', 'dapat', 'untung', 'kali', 'mending', 'pake', 'apk', 'lain', 'aja', 'kalo', 'salah', 'pencet', 'kalian', 'yang', 'rugi', 'guys', 'pesanan', 'gak', 'bisa', 'di', 'batalkan']",netral,negatif,negatif
Pengguna Google,5,pelayanan sangat baik,pelayanan sangat baik,"['pelayanan', 'sangat', 'baik']",positif,positif,positif
Pengguna Google,1,TOLONG UNTUK MENAMBAHKAN E-WALET LAINYA SEPERTI DANA GOPAY SHOPEEPAY JANGAN HANYA OVO SERING EROR TOLONG TINGKATKAN DAN PERBAIKI,tolong untuk menambahkan ewalet lainya seperti dana gopay shopeepay jangan hanya ovo sering eror tolong tingkatkan dan perbaiki,"['tolong', 'untuk', 'menambahkan', 'ewalet', 'lainya', 'seperti', 'dana', 'gopay', 'shopeepay', 'jangan', 'hanya', 'ovo', 'sering', 'eror', 'tolong', 'tingkatkan', 'dan', 'perbaiki']",netral,negatif,negatif
Pengguna Google,3,"kendaraan ditunggu² posisi ga bergerak, driver di telp ga direspon, batalin pesanan kena biaya pula. mantapp",kendaraan ditunggu² posisi tidak bergerak driver di telp tidak direspon batalin pesanan kena biaya pula mantapp,"['kendaraan', 'ditunggu²', 'posisi', 'ga', 'bergerak', 'driver', 'di', 'telp', 'ga', 'direspon', 'batalin', 'pesanan', 'kena', 'biaya', 'pula', 'mantapp']",netral,netral,netral
Pengguna Google,1,apa fungsi promo di grab kalo tidak ada ojol yg mau Nerima orderan??.. saya sudah 3 kali menunggu orderan masuk dan tidak ada satupun yg mau nerima karena promo,apa fungsi promo di grab kalau tidak ada ojol yang mau nerima orderan saya sudah kali menunggu orderan masuk dan tidak ada satupun yang mau nerima karena promo,"['apa', 'fungsi', 'promo', 'di', 'grab', 'kalo', 'tidak', 'ada', 'ojol', 'yg', 'mau', 'nerima', 'orderan', 'saya', 'sudah', 'kali', 'menunggu', 'orderan', 'masuk', 'dan', 'tidak', 'ada', 'satupun', 'yg', 'mau', 'nerima', 'karena', 'promo']",netral,negatif,negatif
Pengguna Google,5,drivernya ramah dan baik hati,drivernya ramah dan baik hati,"['drivernya', 'ramah', 'dan', 'baik', 'hati']",positif,positif,positif
